date,time,Station,District,Route,Direction of Travel,Lane Type,Station Length,Samples,% Observed,Total Flow,Avg Occupancy,Avg Speed,Delay (V_t=35),Delay (V_t=40),Delay (V_t=45),Delay (V_t=50),Delay (V_t=55),Delay (V_t=60)
02/07/2022,00:00:00,717031,7,10,W,ML,0.25,0,0,2105,0.0313,70.2,0,0,0,0,0,0
02/07/2022,00:00:00,717032,7,10,E,ML,0.585,529,80,1678,0.0227,71,0,0,0,0,0,0
02/07/2022,00:00:00,717033,7,10,W,ML,0.515,560,80,1295,0.0156,69.5,0,0,0,0,0,0
02/07/2022,00:00:00,717035,7,10,E,ML,0.455,0,0,1882,0.0301,66.2,0,0,0,0,0,0
02/07/2022,00:00:00,717036,7,10,W,ML,0.235,0,0,2105,0.0313,69.5,0,0,0,0,0,0
02/07/2022,00:00:00,717039,7,10,E,ML,0.43,0,0,1845,0.0321,69,0,0,0,0,0,0
02/07/2022,00:00:00,717040,7,10,W,ML,0.255,0,0,1557,0.0246,68.7,0,0,0,0,0,0
02/07/2022,00:00:00,717041,7,10,W,ML,0.29,0,0,1557,0.0246,68.7,0,0,0,0,0,0
02/07/2022,00:00:00,717042,7,10,E,ML,0.255,0,0,2471,0.0348,69.1,0,0,0,0,0,0
02/07/2022,00:00:00,717043,7,10,W,ML,0.21,0,0,1562,0.0246,69.4,0,0,0,0,0,0
02/07/2022,00:00:00,717045,7,10,W,ML,0.275,0,0,1560,0.0246,69.1,0,0,0,0,0,0
02/07/2022,00:00:00,717046,7,10,E,ML,0.145,0,0,2470,0.0348,69.8,0,0,0,0,0,0
02/07/2022,00:00:00,717047,7,10,W,ML,0.306,335,100,454,0.0083,68.5,0,0,0,0,0,0
02/07/2022,00:00:00,717049,7,10,W,ML,0.245,336,100,453,0.0078,68.1,0,0,0,0,0,0
02/07/2022,00:00:00,717052,7,10,W,ML,0.185,448,100,668,0.0099,68.1,0,0,0,0,0,0
02/07/2022,00:00:00,717055,7,10,W,ML,0.28,448,100,658,0.0098,68.3,0,0,0,0,0,0
02/07/2022,00:00:00,717056,7,10,W,HV,0.28,224,50,111,0.0047,62.5,0,0,0,0,0,0
02/07/2022,00:00:00,717059,7,10,E,ML,0.315,596,67,1158,0.0124,69.4,0,0,0,0,0,0
02/07/2022,00:00:00,717060,7,10,W,ML,0.38,671,83,1008,0.0111,69.3,0,0,0,0,0,0
02/07/2022,00:00:00,717065,7,10,W,ML,0.19,448,50,970,0.0209,64.5,0,0,0,0,0,0
02/07/2022,00:00:00,717070,7,10,E,ML,0.25,448,100,1016,0.0147,68.5,0,0,0,0,0,0
02/07/2022,00:00:00,717071,7,10,W,ML,0.39,336,100,781,0.0192,66.1,0,0,0.1,0.1,0.1,0.2
02/07/2022,00:00:00,717073,7,10,W,ML,0.395,448,100,2888,0.2258,75.4,0,0,0,0,0,0
02/07/2022,00:00:00,717075,7,10,E,ML,0.32,448,100,1185,0.0155,68.5,0,0,0,0,0,0
02/07/2022,00:00:00,717077,7,10,E,ML,0.235,448,100,1192,0.0174,68.4,0,0,0,0,0,0
02/07/2022,00:00:00,717079,7,10,W,ML,0.28,448,100,1029,0.0143,68.6,0,0,0,0,0,0
02/07/2022,00:00:00,717081,7,10,W,ML,0.33,448,100,1091,0.0201,69.7,0,0,0,0,0,0
02/07/2022,00:00:00,717083,7,10,E,ML,0.195,448,100,1183,0.0201,68.2,0,0,0,0,0,0
02/07/2022,00:00:00,717084,7,10,E,ML,0.37,448,100,1279,0.0189,67.7,0,0,0,0,0,0
02/07/2022,00:00:00,717087,7,10,W,ML,0.33,448,100,1010,0.0149,69.4,0,0,0,0,0,0
02/07/2022,00:00:00,717089,7,10,E,ML,0.325,448,100,1108,0.0167,68.3,0,0,0,0,0,0
02/07/2022,00:00:00,717091,7,10,W,ML,0.18,448,100,1007,0.0157,69.2,0,0,0,0,0,0
02/07/2022,00:00:00,717093,7,10,E,ML,0.275,447,100,1188,0.0182,68.1,0,0,0,0,0,0
02/07/2022,00:00:00,717095,7,10,W,ML,0.29,336,75,1006,0.0175,66.9,0,0,0,0,0,0
02/07/2022,00:00:00,717097,7,10,E,ML,0.245,48,27,5861,0.0395,68,0,0,0,0,0,0.1
02/07/2022,00:00:00,717099,7,134,W,ML,0.855,0,0,1557,0.0246,68.7,0,0,0,0,0,0
02/07/2022,00:00:00,717101,7,10,W,ML,0.235,447,100,1016,0.0162,69.3,0,0,0,0,0,0
02/07/2022,00:00:00,717105,7,10,E,ML,0.26,0,0,1176,0.0168,65.5,0,0,0,0,0,0
02/07/2022,00:00:00,717108,7,10,W,ML,0.25,448,100,1099,0.0168,68.9,0,0,0,0,0,0
02/07/2022,00:00:00,717110,7,10,E,ML,0.255,448,100,1146,0.017,68.3,0,0,0,0,0,0
02/07/2022,00:00:00,717112,7,10,W,ML,0.265,0,0,1073,0.0257,65.3,0,0,0,0,0,0
02/07/2022,00:00:00,717114,7,10,E,ML,0.25,0,0,1262,0.0375,64.8,0,0,0,0,0,0
02/07/2022,00:00:00,717116,7,10,W,ML,0.255,448,100,1043,0.0156,68.7,0,0,0,0,0,0
02/07/2022,00:00:00,717119,7,10,W,ML,0.246,0,0,1174,0.0223,64.5,0,0,0,0,0,0
02/07/2022,00:00:00,717121,7,10,W,ML,0.445,448,100,883,0.0124,68.3,0,0,0,0,0,0
02/07/2022,00:00:00,717123,7,10,E,ML,0.45,0,0,1313,0.033,63.2,0,0,0,0,0,0.1
02/07/2022,00:00:00,717125,7,10,W,ML,0.309,0,0,1102,0.0211,63.7,0,0,0,0,0,0
02/07/2022,00:00:00,717127,7,10,E,ML,0.315,448,100,965,0.0145,69.3,0,0,0,0,0,0
02/07/2022,00:00:00,717129,7,10,W,ML,0.17,448,100,982,0.0142,69.1,0,0,0,0,0,0
02/07/2022,00:00:00,717131,7,10,E,ML,0.165,448,100,958,0.0141,69,0,0,0,0,0,0
02/07/2022,00:00:00,717133,7,10,E,ML,0.445,0,0,950,0.0247,66.2,0,0,0,0,0,0
02/07/2022,00:00:00,717134,7,10,W,ML,0.36,0,0,1500,0.0417,64.2,0,0,0,0,0,0
02/07/2022,00:00:00,717135,7,10,W,ML,0.48,448,100,1806,0.0256,68.4,0,0,0,0,0,0
02/07/2022,00:00:00,717136,7,10,E,ML,0.485,560,0,1562,0.0246,69.4,0,0,0,0,0,0
02/07/2022,00:00:00,717139,7,10,W,ML,0.465,0,0,1419,0.0384,63.9,0,0,0,0,0,0.1
02/07/2022,00:00:00,717140,7,10,E,HV,0.554,0,0,201,0.0082,65.1,0,0,0,0,0,0
02/07/2022,00:00:00,717142,7,10,W,ML,0.505,448,100,928,0.0139,69,0,0,0,0,0,0
02/07/2022,00:00:00,717143,7,605,N,ML,0.325,448,100,669,0.0111,68.5,0,0,0,0,0,0
02/07/2022,00:00:00,717146,7,10,E,ML,0.505,447,100,904,0.0132,68.8,0,0,0,0,0,0
02/07/2022,00:00:00,717148,7,10,E,HV,0.505,112,100,23,0.0013,65,0,0,0,0,0,0
02/07/2022,00:00:00,717150,7,10,W,ML,0.256,560,100,1554,0.0291,54.4,0,0.2,0.6,1.1,1.5,1.8
02/07/2022,00:00:00,717152,7,10,E,ML,0.44,448,100,563,0.0105,69.9,0,0,0,0,0,0.1
02/07/2022,00:00:00,717154,7,10,W,ML,0.32,560,100,941,0.0115,72.8,0,0,0,0,0,0
02/07/2022,00:00:00,717155,7,10,E,ML,0.59,0,0,1287,0.0292,62.5,0,0,0,0,0,0.2
02/07/2022,00:00:00,717156,7,10,E,ML,0.66,0,0,1972,0.0368,64.7,0,0,0,0,0,0.1
02/07/2022,00:00:00,717157,7,10,W,ML,0.66,0,0,1557,0.0246,68.7,0,0,0,0,0,0
02/07/2022,00:00:00,717158,7,10,E,HV,1.01,0,0,201,0.0082,65.1,0,0,0,0,0,0
02/07/2022,00:00:00,717160,7,10,W,ML,0.455,120,25,1255,0.0417,63.3,0,0,0,0,0,0.1
02/07/2022,00:00:00,717162,7,10,W,ML,0.305,480,100,1025,0.0164,67.5,0,0,0,0,0,0
02/07/2022,00:00:00,717165,7,10,E,ML,0.25,120,25,1111,0.1129,16.7,12.5,13,13.3,13.7,13.9,14.2
02/07/2022,00:00:00,717167,7,10,W,ML,0.145,480,100,1011,0.0157,67.6,0,0,0,0,0,0
02/07/2022,00:00:00,717169,7,10,W,ML,0.49,448,0,1395,0.0408,61.8,0,0,0,0,0,0.2
02/07/2022,00:00:00,717171,7,10,W,ML,0.595,224,50,1206,0.024,64.3,0,0,0,0,0,0.1
02/07/2022,00:00:00,717174,7,10,E,ML,0.75,95,0,957,0.0311,63.2,0,0,0,0,0,0.1
02/07/2022,00:00:00,717176,7,10,W,ML,0.45,0,0,1559,0.0404,63.4,0,0,0,0,0,0.1
02/07/2022,00:00:00,717179,7,10,E,ML,0.45,224,50,381,0.0093,66.9,0,0,0,0,0,0
02/07/2022,00:00:00,717185,7,10,E,ML,0.3,224,50,767,0.0168,66.8,0,0,0,0,0,0
02/07/2022,00:00:00,717187,7,10,W,ML,0.275,224,50,1276,0.0287,64.4,0,0,0,0,0,0
02/07/2022,00:00:00,717190,7,10,E,ML,0.27,224,50,768,0.0179,67.1,0,0,0,0,0,0
02/07/2022,00:00:00,717192,7,10,W,ML,0.27,224,50,1301,0.0282,65.2,0,0,0,0,0,0
02/07/2022,00:00:00,717195,7,10,E,ML,0.332,224,50,983,0.0229,65.5,0,0,0,0,0.1,0.1
02/07/2022,00:00:00,717196,7,10,W,ML,0.314,336,25,1433,0.0332,64.8,0,0,0,0,0,0
02/07/2022,00:00:00,717198,7,10,E,ML,0.27,112,25,1235,0.0292,65,0,0,0,0,0,0
02/07/2022,00:00:00,717200,7,10,W,ML,0.295,224,0,1269,0.0341,63.6,0,0,0,0,0,0
02/07/2022,00:00:00,717202,7,10,W,ML,0.26,448,0,1253,0.0346,63.9,0,0,0,0,0,0
02/07/2022,00:00:00,717205,7,10,E,ML,0.545,370,0,1462,0.0369,63.9,0,0,0,0,0,0.1
02/07/2022,00:00:00,717207,7,10,W,ML,0.245,448,0,2226,0.0305,69.8,0,0,0,0,0,0
02/07/2022,00:00:00,717209,7,10,W,ML,0.275,409,0,2226,0.0305,69.8,0,0,0,0,0,0
02/07/2022,00:00:00,717211,7,10,W,ML,0.235,400,0,1787,0.0232,71.4,0,0,0,0,0,0
02/07/2022,00:00:00,717214,7,10,E,ML,0.43,560,40,1071,0.0207,69.5,0,0,0,0,0,0
02/07/2022,00:00:00,717216,7,10,W,ML,0.41,0,0,1261,0.029,64.4,0,0,0,0,0,0
02/07/2022,00:00:00,717219,7,10,E,ML,0.33,560,80,733,0.0101,69.3,0,0,0,0,0,0
02/07/2022,00:00:00,717220,7,10,W,ML,0.33,441,25,1447,0.02,67.4,0,0,0,0,0,0
02/07/2022,00:00:00,717224,7,10,W,ML,0.255,400,0,1281,0.0286,64.5,0,0,0,0,0,0
02/07/2022,00:00:00,717226,7,10,W,ML,0.65,448,0,1310,0.0329,67.6,0,0,0,0,0,0
02/07/2022,00:00:00,717235,7,10,W,ML,0.58,0,0,1582,0.0409,67.9,0,0,0,0,0,0
02/07/2022,00:00:00,717236,7,10,E,ML,1.03,0,0,1378,0.0315,63.1,0,0,0,0,0,0.2
02/07/2022,00:00:00,717238,7,10,W,ML,0.77,240,0,201,0.0082,65.1,0,0,0,0,0,0
02/07/2022,00:00:00,717240,7,10,W,ML,0.545,927,0,3145,0.0544,67,0,0,0,0,0,0.3
02/07/2022,00:00:00,717241,7,10,E,ML,0.685,927,0,1466,0.0386,63.2,0,0,0,0,0,0.2
02/07/2022,00:00:00,717243,7,10,E,ML,0.46,480,100,870,0.015,66.8,0,0,0,0,0,0
02/07/2022,00:00:00,717245,7,10,W,ML,0.655,576,0,1569,0.0439,61.9,0,0,0,0,0,0.3
02/07/2022,00:00:00,717246,7,10,W,ML,0.47,446,100,1107,0.0222,66.3,0,0,0,0,0,0.1
02/07/2022,00:00:00,717247,7,10,E,ML,0.471,448,100,840,0.0147,67.7,0,0,0,0,0,0
02/07/2022,00:00:00,717249,7,10,W,ML,0.427,448,100,1045,0.0234,66.4,0,0,0,0,0,0.1
02/07/2022,00:00:00,717251,7,10,E,ML,0.468,448,0,952,0.0238,63.7,0,0,0,0,0,0.1
02/07/2022,00:00:00,717252,7,10,W,ML,0.278,447,100,1034,0.0209,66.5,0,0,0,0,0,0.1
02/07/2022,00:00:00,717254,7,10,E,ML,0.595,446,100,796,0.0142,67.9,0,0,0,0,0,0
02/07/2022,00:00:00,717257,7,10,E,ML,0.335,447,100,743,0.0138,66.5,0,0,0,0,0,0
02/07/2022,00:00:00,717258,7,10,W,ML,0.48,448,100,967,0.0186,68.7,0,0,0,0,0,0
02/07/2022,00:00:00,717260,7,10,E,ML,0.48,446,100,763,0.0172,68.2,0,0,0,0,0,0
02/07/2022,00:00:00,717262,7,60,E,ML,0.934,0,0,1560,0.0246,68.8,0,0,0,0,0,0
02/07/2022,00:00:00,717263,7,60,W,ML,0.625,0,0,1412,0.0196,69.5,0,0,0,0,0,0
02/07/2022,00:00:00,717264,7,60,E,ML,0.525,0,0,764,0.01,71.2,0,0,0,0,0,0
02/07/2022,00:00:00,717265,7,60,E,ML,0.45,0,0,1562,0.0246,69.4,0,0,0,0,0,0
02/07/2022,00:00:00,717266,7,60,W,ML,0.495,0,0,1412,0.0196,69.5,0,0,0,0,0,0
02/07/2022,00:00:00,717268,7,60,E,ML,0.515,0,0,2224,0.0305,70.5,0,0,0,0,0,0
02/07/2022,00:00:00,717269,7,60,W,ML,0.47,0,0,1562,0.0246,69.4,0,0,0,0,0,0
02/07/2022,00:00:00,717270,7,60,W,ML,0.44,0,0,201,0.0082,65.1,0,0,0,0,0,0
02/07/2022,00:00:00,717273,7,60,E,ML,0.382,0,0,2392,0.0316,70.6,0,0,0,0,0,0
02/07/2022,00:00:00,717274,7,60,W,ML,0.365,0,0,1560,0.0246,69.1,0,0,0,0,0,0
02/07/2022,00:00:00,717277,7,60,W,ML,0.295,0,0,1562,0.0246,69.4,0,0,0,0,0,0
02/07/2022,00:00:00,717279,7,60,E,ML,0.293,0,0,2390,0.0316,70.3,0,0,0,0,0,0
02/07/2022,00:00:00,717281,7,60,W,ML,0.445,0,0,1062,0.0149,70.3,0,0,0,0,0,0
02/07/2022,00:00:00,717282,7,60,W,ML,0.15,0,0,1562,0.0246,69.4,0,0,0,0,0,0
02/07/2022,00:00:00,717285,7,60,E,ML,0.155,0,0,1390,0.0388,64.2,0,0,0,0,0,0
02/07/2022,00:00:00,717288,7,60,W,ML,0.3,0,0,1562,0.0246,69.4,0,0,0,0,0,0
02/07/2022,00:00:00,717290,7,60,E,ML,0.23,448,100,911,0.0147,68.7,0,0,0,0,0,0
02/07/2022,00:00:00,717292,7,60,E,ML,0.383,0,0,1557,0.0246,68.7,0,0,0,0,0,0
02/07/2022,00:00:00,717294,7,60,W,ML,0.383,0,0,1562,0.0246,69.4,0,0,0,0,0,0
02/07/2022,00:00:00,717296,7,60,E,ML,0.305,0,0,1557,0.0246,68.7,0,0,0,0,0,0
02/07/2022,00:00:00,717298,7,60,W,ML,0.27,0,0,1562,0.0246,69.4,0,0,0,0,0,0
02/07/2022,00:00:00,717300,7,60,W,ML,0.355,0,0,2950,0.0642,65.4,0,0,0,0,0,0
02/07/2022,00:00:00,717301,7,60,E,ML,0.335,0,0,2224,0.0305,70.5,0,0,0,0,0,0
02/07/2022,00:00:00,717303,7,60,E,ML,0.325,0,0,1709,0.0397,68.7,0,0,0,0,0,0
02/07/2022,00:00:00,717306,7,60,W,ML,0.38,557,100,3115,0.0502,65.9,0,0,0,0,0,0.2
02/07/2022,00:00:00,717308,7,60,E,ML,0.235,508,60,1444,0.025,70.4,0,0,0,0,0,0
02/07/2022,00:00:00,717312,7,60,E,ML,0.485,559,40,1119,0.0214,69.8,0,0,0,0,0,0
02/07/2022,00:00:00,717315,7,60,W,ML,0.485,558,0,1894,0.0312,67.4,0,0,0,0,0,0
02/07/2022,00:00:00,717316,7,60,W,ML,0.55,0,0,1557,0.0246,68.7,0,0,0,0,0,0
02/07/2022,00:00:00,717318,7,60,E,ML,0.55,0,0,1562,0.0246,69.4,0,0,0,0,0,0
02/07/2022,00:00:00,717320,7,60,W,ML,0.246,0,0,2105,0.0313,70.2,0,0,0,0,0,0
02/07/2022,00:00:00,717322,7,60,E,ML,0.36,0,0,1090,0.0265,63.6,0,0,0,0,0,0.1
02/07/2022,00:00:00,717324,7,60,W,ML,0.58,0,0,1693,0.051,64,0,0,0,0,0,0.2
02/07/2022,00:00:00,717328,7,60,E,ML,0.325,0,0,1557,0.0246,68.7,0,0,0,0,0,0
02/07/2022,00:00:00,717330,7,60,W,ML,0.3,0,0,1068,0.0371,65.2,0,0,0,0,0,0
02/07/2022,00:00:00,717332,7,60,E,ML,0.37,0,0,1557,0.0246,68.7,0,0,0,0,0,0
02/07/2022,00:00:00,717334,7,60,E,ML,0.205,0,0,1557,0.0246,68.7,0,0,0,0,0,0
02/07/2022,00:00:00,717337,7,60,W,ML,0.29,0,0,1557,0.0246,68.7,0,0,0,0,0,0
02/07/2022,00:00:00,717339,7,60,W,ML,0.51,0,0,1557,0.0246,68.7,0,0,0,0,0,0
02/07/2022,00:00:00,717340,7,60,E,ML,0.555,479,100,1267,0.0235,68.7,0,0,0,0,0,0
02/07/2022,00:00:00,717342,7,60,W,ML,0.515,0,0,1557,0.0246,68.7,0,0,0,0,0,0
02/07/2022,00:00:00,717343,7,60,E,ML,0.24,0,0,1423,0.0439,63.5,0,0,0,0,0,0
02/07/2022,00:00:00,717346,7,60,E,ML,0.315,480,100,1240,0.0281,68,0,0,0,0,0,0
02/07/2022,00:00:00,717350,7,60,W,ML,0.33,0,0,1507,0.0374,63.9,0,0,0,0,0,0.1
02/07/2022,00:00:00,717352,7,60,E,ML,0.31,0,0,979,0.0188,62.9,0,0,0,0,0,0.1
02/07/2022,00:00:00,717355,7,60,W,ML,0.65,0,0,1490,0.0274,65.4,0,0,0,0,0,0.2
02/07/2022,00:00:00,717357,7,60,E,ML,0.345,0,0,888,0.0232,62.7,0,0,0,0,0,0.1
02/07/2022,00:00:00,717358,7,60,E,ML,0.42,0,0,1947,0.0556,62.2,0,0,0,0,0,0.2
02/07/2022,00:00:00,717361,7,60,W,ML,0.26,0,0,201,0.0082,65.1,0,0,0,0,0,0
02/07/2022,00:00:00,717365,7,91,W,ML,0.495,336,100,664,0.0163,65.2,0,0,0,0,0,0
02/07/2022,00:00:00,717367,7,91,E,ML,0.495,559,80,983,0.0155,67.6,0,0,0,0,0,0.1
02/07/2022,00:00:00,717368,7,91,W,ML,0.485,116,56,623,0.0162,60,0,0,0,0,0,0.1
02/07/2022,00:00:00,717369,7,91,E,ML,0.325,446,100,781,0.0095,66.9,0,0,0,0,0,0
02/07/2022,00:00:00,717373,7,91,E,ML,0.42,448,100,792,0.0121,68.2,0,0,0,0,0,0
02/07/2022,00:00:00,717374,7,91,W,ML,0.415,448,100,722,0.0111,65.7,0,0,0,0,0,0.1
02/07/2022,00:00:00,717375,7,91,W,ML,0.385,444,100,887,0.0137,64.6,0,0,0,0,0,0.1
02/07/2022,00:00:00,717376,7,91,E,ML,0.385,444,100,752,0.0113,67.8,0,0,0,0,0,0
02/07/2022,00:00:00,717378,7,91,W,ML,0.545,448,100,716,0.0125,66.1,0,0,0,0,0,0
02/07/2022,00:00:00,717379,7,91,E,ML,0.545,448,100,831,0.0083,68.7,0,0,0,0,0,0
02/07/2022,00:00:00,717380,7,91,W,ML,0.515,448,100,867,0.0151,68.1,0,0,0,0,0,0
02/07/2022,00:00:00,717381,7,91,E,ML,0.51,448,100,879,0.0133,68.4,0,0,0,0,0,0
02/07/2022,00:00:00,717383,7,91,E,ML,0.405,448,100,643,0.0071,65.9,0,0,0,0,0,0
02/07/2022,00:00:00,717384,7,91,W,ML,0.405,336,100,600,0.0112,67.1,0,0,0,0,0,0
02/07/2022,00:00:00,717385,7,91,E,HV,0.685,0,0,201,0.0082,65.1,0,0,0,0,0,0
02/07/2022,00:00:00,717387,7,91,E,ML,0.45,448,100,809,0.0146,66.1,0,0,0,0,0,0.1
02/07/2022,00:00:00,717388,7,91,W,ML,0.45,448,100,946,0.0165,65.3,0,0,0,0,0.1,0.2
02/07/2022,00:00:00,717390,7,91,E,ML,0.65,0,0,1328,0.0236,63.7,0,0,0,0,0,0.2
02/07/2022,00:00:00,717392,7,91,W,ML,0.585,336,100,587,0.0124,67.6,0,0,0,0,0,0
02/07/2022,00:00:00,717393,7,91,E,ML,0.585,336,100,569,0.0131,67.6,0,0,0,0,0,0
02/07/2022,00:00:00,717394,7,91,W,HV,1.44,112,100,10,4e-4,65.1,0,0,0,0,0,0
02/07/2022,00:00:00,717396,7,91,E,ML,0.395,560,100,928,0.0122,68.9,0,0,0,0,0,0
02/07/2022,00:00:00,717397,7,91,W,ML,0.395,448,100,706,0.0112,65,0,0,0,0,0,0
02/07/2022,00:00:00,717399,7,91,W,ML,0.47,559,60,1406,0.0188,68.6,0,0,0,0,0,0
02/07/2022,00:00:00,717400,7,91,W,HV,0.865,112,100,10,4e-4,65,0,0,0,0,0,0
02/07/2022,00:00:00,717402,7,91,E,ML,0.56,0,0,1275,0.027,60.7,0,0,0,0,0.1,0.4
02/07/2022,00:00:00,717404,7,91,W,ML,0.495,560,100,1158,0.0136,69.8,0,0,0,0,0,0
02/07/2022,00:00:00,717406,7,91,E,ML,0.475,448,100,1015,0.0168,67.9,0,0,0,0,0,0
02/07/2022,00:00:00,717410,7,91,W,ML,0.52,448,100,1378,0.0217,67.9,0,0,0,0,0,0.1
02/07/2022,00:00:00,717412,7,91,W,HV,0.52,112,100,23,0.0014,65,0,0,0,0,0,0
02/07/2022,00:00:00,717413,7,91,W,ML,0.325,448,100,1214,0.0181,68,0,0,0,0,0,0
02/07/2022,00:00:00,717416,7,91,W,ML,0.335,448,100,1091,0.0181,67.8,0,0,0,0,0,0
02/07/2022,00:00:00,717417,7,91,W,HV,0.335,112,100,25,0.0015,65.1,0,0,0,0,0,0
02/07/2022,00:00:00,717418,7,91,E,ML,0.315,448,75,1142,0.0241,67.9,0,0,0,0,0,0
02/07/2022,00:00:00,717419,7,91,E,HV,0.505,112,0,201,0.0082,65.1,0,0,0,0,0,0
02/07/2022,00:00:00,717420,7,91,E,ML,0.37,559,100,963,0.0133,71.2,0,0,0,0,0,0
02/07/2022,00:00:00,717421,7,91,W,ML,0.445,447,100,1109,0.018,67.2,0,0,0,0,0,0
02/07/2022,00:00:00,717422,7,91,E,HV,0.37,112,100,15,8e-4,64.9,0,0,0,0,0,0
02/07/2022,00:00:00,717424,7,91,W,ML,0.27,448,100,1153,0.0211,66.5,0,0,0,0,0,0
02/07/2022,00:00:00,717426,7,91,E,ML,0.34,560,100,953,0.0146,70.8,0,0,0,0,0,0
02/07/2022,00:00:00,717428,7,91,W,ML,0.42,448,75,1293,0.0264,65.4,0,0,0,0,0,0.1
02/07/2022,00:00:00,717429,7,91,W,HV,0.42,112,100,40,0.0018,64.9,0,0,0,0,0,0
02/07/2022,00:00:00,717431,7,91,E,ML,0.42,448,100,1229,0.0214,68.7,0,0,0,0,0,0
02/07/2022,00:00:00,717433,7,91,W,ML,0.27,448,100,1309,0.0235,67.6,0,0,0,0,0,0
02/07/2022,00:00:00,717434,7,91,E,ML,0.29,448,75,1277,0.0255,67.3,0,0,0,0,0,0
02/07/2022,00:00:00,717435,7,91,W,ML,0.245,448,100,1251,0.0201,67.7,0,0,0,0,0,0
02/07/2022,00:00:00,717436,7,91,E,ML,0.28,448,100,1257,0.0201,70.3,0,0,0,0,0,0
02/07/2022,00:00:00,717438,7,91,W,ML,0.28,448,0,1690,0.0399,64,0,0,0,0,0,0
02/07/2022,00:00:00,717439,7,91,E,ML,0.285,443,50,1188,0.0381,63,0,0,0.1,0.1,0.1,0.2
02/07/2022,00:00:00,717440,7,91,W,ML,0.35,336,75,1191,0.0215,66.5,0,0,0,0,0,0.1
02/07/2022,00:00:00,717441,7,91,E,ML,0.32,448,0,1586,0.0399,64.3,0,0,0,0,0,0
02/07/2022,00:00:00,717442,7,91,W,ML,0.6,395,75,1190,0.0206,66.7,0,0,0,0,0,0.1
02/07/2022,00:00:00,717443,7,91,E,ML,0.6,448,100,1058,0.0159,69.4,0,0,0,0,0,0
02/07/2022,00:00:00,717445,7,101,N,ML,0.571,0,0,2105,0.0313,69.5,0,0,0,0,0,0
02/07/2022,00:00:00,717446,7,101,S,ML,0.36,0,0,1847,0.0321,68.3,0,0,0,0,0,0
02/07/2022,00:00:00,717447,7,101,N,ML,0.43,0,0,1557,0.0246,68.7,0,0,0,0,0,0
02/07/2022,00:00:00,717450,7,101,S,ML,0.47,0,0,1847,0.0321,68.3,0,0,0,0,0,0
02/07/2022,00:00:00,717452,7,101,N,ML,0.45,0,0,2105,0.0313,69.5,0,0,0,0,0,0
02/07/2022,00:00:00,717453,7,101,S,ML,0.46,0,0,2471,0.0348,69.1,0,0,0,0,0,0
02/07/2022,00:00:00,717456,7,101,N,ML,0.29,0,0,1557,0.0246,68.7,0,0,0,0,0,0
02/07/2022,00:00:00,717458,7,101,S,ML,0.445,0,0,2471,0.0348,69.1,0,0,0,0,0,0
02/07/2022,00:00:00,717459,7,101,N,ML,0.29,0,0,1557,0.0246,68.7,0,0,0,0,0,0
02/07/2022,00:00:00,717460,7,101,N,ML,0.35,0,0,1557,0.0246,68.7,0,0,0,0,0,0
02/07/2022,00:00:00,717461,7,101,S,ML,0.35,0,0,1847,0.0321,68.3,0,0,0,0,0,0
02/07/2022,00:00:00,717462,7,101,S,ML,0.405,0,0,1847,0.0321,68.3,0,0,0,0,0,0
02/07/2022,00:00:00,717463,7,101,N,ML,0.405,0,0,1557,0.0246,68.7,0,0,0,0,0,0
02/07/2022,00:00:00,717465,7,101,N,ML,0.31,0,0,1557,0.0246,68.7,0,0,0,0,0,0
02/07/2022,00:00:00,717466,7,101,S,ML,0.31,0,0,1847,0.0321,68.3,0,0,0,0,0,0
02/07/2022,00:00:00,717468,7,101,S,ML,0.23,0,0,1847,0.0321,68.3,0,0,0,0,0,0
02/07/2022,00:00:00,717469,7,101,N,ML,0.235,0,0,1557,0.0246,68.7,0,0,0,0,0,0
02/07/2022,00:00:00,717472,7,101,S,ML,0.2,0,0,201,0.0082,65.1,0,0,0,0,0,0
02/07/2022,00:00:00,717473,7,101,N,ML,0.2,0,0,1557,0.0246,68.7,0,0,0,0,0,0
02/07/2022,00:00:00,717479,7,101,S,ML,0.385,0,0,201,0.0082,65.1,0,0,0,0,0,0
02/07/2022,00:00:00,717480,7,101,N,ML,0.6,0,0,1557,0.0246,68.7,0,0,0,0,0,0
02/07/2022,00:00:00,717481,7,101,S,ML,0.355,0,0,201,0.0082,65.1,0,0,0,0,0,0
02/07/2022,00:00:00,717483,7,101,N,ML,0.45,0,0,2224,0.0305,70.5,0,0,0,0,0,0
02/07/2022,00:00:00,717484,7,101,S,ML,0.45,0,0,1557,0.0246,68.7,0,0,0,0,0,0
02/07/2022,00:00:00,717486,7,101,S,ML,0.4,0,0,2224,0.0305,70.5,0,0,0,0,0,0
02/07/2022,00:00:00,717488,7,101,S,ML,0.35,0,0,1562,0.0246,69.4,0,0,0,0,0,0
02/07/2022,00:00:00,717489,7,101,S,ML,0.565,0,0,2224,0.0305,70.5,0,0,0,0,0,0
02/07/2022,00:00:00,717490,7,101,S,ML,0.5,0,0,1562,0.0246,69.4,0,0,0,0,0,0
02/07/2022,00:00:00,717491,7,101,N,ML,0.5,0,0,2653,0.0401,67,0,0,0,0,0,0
02/07/2022,00:00:00,717492,7,101,N,ML,0.699,0,0,2224,0.0305,70.5,0,0,0,0,0,0
