date,time,Station,District,Route,Direction of Travel,Lane Type,Station Length,Samples,% Observed,Total Flow,Avg Occupancy,Avg Speed,Delay (V_t=35),Delay (V_t=40),Delay (V_t=45),Delay (V_t=50),Delay (V_t=55),Delay (V_t=60)
02/10/2022,00:00:00,717029,7,10,W,ML,0.265,0,0,1889,0.031,69,0,0,0,0,0,0
02/10/2022,00:00:00,717031,7,10,W,ML,0.25,0,0,1891,0.031,69.7,0,0,0,0,0,0
02/10/2022,00:00:00,717032,7,10,E,ML,0.585,600,80,2101,0.0284,70.3,0,0,0,0,0,0
02/10/2022,00:00:00,717033,7,10,W,ML,0.515,597,80,1147,0.0138,70,0,0,0,0,0,0
02/10/2022,00:00:00,717035,7,10,E,ML,0.455,0,0,2279,0.0351,65.7,0,0,0,0,0,0.1
02/10/2022,00:00:00,717036,7,10,W,ML,0.235,0,0,1889,0.031,69,0,0,0,0,0,0
02/10/2022,00:00:00,717039,7,10,E,ML,0.43,0,0,1885,0.0373,68.6,0,0,0,0,0,0
02/10/2022,00:00:00,717040,7,10,W,ML,0.255,0,0,1497,0.0268,68.4,0,0,0,0,0,0
02/10/2022,00:00:00,717041,7,10,W,ML,0.29,0,0,1497,0.0268,68.4,0,0,0,0,0,0
02/10/2022,00:00:00,717042,7,10,E,ML,0.255,0,0,2475,0.0377,68.5,0,0,0,0,0,0
02/10/2022,00:00:00,717043,7,10,W,ML,0.21,0,0,1502,0.0268,69.1,0,0,0,0,0,0
02/10/2022,00:00:00,717045,7,10,W,ML,0.275,0,0,1500,0.0268,68.8,0,0,0,0,0,0
02/10/2022,00:00:00,717046,7,10,E,ML,0.145,0,0,2479,0.0377,69.2,0,0,0,0,0,0
02/10/2022,00:00:00,717047,7,10,W,ML,0.306,360,0,915,0.0323,63.6,0,0,0,0,0,0
02/10/2022,00:00:00,717049,7,10,W,ML,0.245,360,100,412,0.0076,68.3,0,0,0,0,0,0
02/10/2022,00:00:00,717052,7,10,W,ML,0.185,480,100,627,0.0112,68.1,0,0,0,0,0,0
02/10/2022,00:00:00,717055,7,10,W,ML,0.28,479,100,623,0.011,68.2,0,0,0,0,0,0
02/10/2022,00:00:00,717056,7,10,W,HV,0.28,240,100,24,0.001,65.7,0,0,0,0,0,0
02/10/2022,00:00:00,717059,7,10,E,ML,0.315,651,83,1471,0.0508,69.9,0,0,0,0,0.1,0.1
02/10/2022,00:00:00,717060,7,10,W,ML,0.38,720,83,948,0.012,69.3,0,0,0,0,0,0
02/10/2022,00:00:00,717065,7,10,W,ML,0.19,480,50,911,0.0208,64.3,0,0,0,0,0,0
02/10/2022,00:00:00,717070,7,10,E,ML,0.25,480,100,1365,0.0215,68.2,0,0,0,0,0,0
02/10/2022,00:00:00,717071,7,10,W,ML,0.39,360,0,1145,0.0377,65.3,0,0,0,0,0,0
02/10/2022,00:00:00,717073,7,10,W,ML,0.395,480,100,2776,0.2232,73.3,0,0,0,0,0,0
02/10/2022,00:00:00,717075,7,10,E,ML,0.32,480,100,1580,0.0219,68.3,0,0,0,0,0,0
02/10/2022,00:00:00,717077,7,10,E,ML,0.235,480,100,1589,0.0251,69.1,0,0,0,0,0,0
02/10/2022,00:00:00,717079,7,10,W,ML,0.28,480,100,959,0.015,68.9,0,0,0,0,0,0
02/10/2022,00:00:00,717081,7,10,W,ML,0.33,480,100,1034,0.0214,69.9,0,0,0,0,0,0
02/10/2022,00:00:00,717083,7,10,E,ML,0.195,480,100,1610,0.0292,68.2,0,0,0,0,0,0
02/10/2022,00:00:00,717084,7,10,E,ML,0.37,480,100,1610,0.0258,68.3,0,0,0,0,0,0
02/10/2022,00:00:00,717087,7,10,W,ML,0.33,480,100,969,0.0161,69.5,0,0,0,0,0,0
02/10/2022,00:00:00,717089,7,10,E,ML,0.325,480,100,1557,0.0256,68.5,0,0,0,0,0,0
02/10/2022,00:00:00,717091,7,10,W,ML,0.18,479,100,979,0.0198,68.3,0,0,0,0,0,0
02/10/2022,00:00:00,717093,7,10,E,ML,0.275,480,100,1600,0.0261,68.9,0,0,0,0,0,0
02/10/2022,00:00:00,717095,7,10,W,ML,0.29,360,75,958,0.0195,66.7,0,0,0,0,0,0
02/10/2022,00:00:00,717097,7,10,E,ML,0.245,6,4,1897,0.025,67.8,0,0,0,0,0,0.1
02/10/2022,00:00:00,717099,7,134,W,ML,0.855,0,0,1497,0.0268,68.4,0,0,0,0,0,0
02/10/2022,00:00:00,717101,7,10,W,ML,0.235,477,100,1008,0.0179,69.1,0,0,0,0,0,0
02/10/2022,00:00:00,717105,7,10,E,ML,0.26,0,0,1239,0.019,65.3,0,0,0,0,0,0
02/10/2022,00:00:00,717108,7,10,W,ML,0.25,480,100,1047,0.0181,68.8,0,0,0,0,0,0
02/10/2022,00:00:00,717110,7,10,E,ML,0.255,480,100,1544,0.0247,68.5,0,0,0,0,0,0
02/10/2022,00:00:00,717112,7,10,W,ML,0.265,0,0,978,0.027,65.3,0,0,0,0,0,0
02/10/2022,00:00:00,717114,7,10,E,ML,0.25,0,0,1440,0.0458,64.2,0,0,0,0,0,0
02/10/2022,00:00:00,717116,7,10,W,ML,0.255,480,100,1032,0.0171,68.7,0,0,0,0,0,0
02/10/2022,00:00:00,717119,7,10,W,ML,0.246,0,0,1107,0.0228,64.5,0,0,0,0,0,0
02/10/2022,00:00:00,717121,7,10,W,ML,0.445,480,100,881,0.0139,67.4,0,0,0,0,0,0
02/10/2022,00:00:00,717123,7,10,E,ML,0.45,0,0,1598,0.0434,62.4,0,0,0,0,0,0.2
02/10/2022,00:00:00,717125,7,10,W,ML,0.309,0,0,1144,0.0224,63.4,0,0,0,0,0,0
02/10/2022,00:00:00,717127,7,10,E,ML,0.315,480,100,1408,0.0232,68.7,0,0,0,0,0,0
02/10/2022,00:00:00,717129,7,10,W,ML,0.17,480,100,973,0.016,68.5,0,0,0,0,0,0
02/10/2022,00:00:00,717131,7,10,E,ML,0.165,480,100,1419,0.0226,68.9,0,0,0,0,0,0
02/10/2022,00:00:00,717133,7,10,E,ML,0.445,0,0,1269,0.035,65.9,0,0,0,0,0,0
02/10/2022,00:00:00,717134,7,10,W,ML,0.36,0,0,1688,0.0467,64.1,0,0,0,0,0,0.1
02/10/2022,00:00:00,717135,7,10,W,ML,0.48,480,100,2244,0.0354,68.3,0,0,0,0,0,0
02/10/2022,00:00:00,717136,7,10,E,ML,0.485,600,0,1502,0.0268,69.1,0,0,0,0,0,0
02/10/2022,00:00:00,717139,7,10,W,ML,0.465,0,0,1660,0.0445,63.8,0,0,0,0,0,0.1
02/10/2022,00:00:00,717140,7,10,E,HV,0.554,0,0,167,0.007,65.1,0,0,0,0,0,0
02/10/2022,00:00:00,717142,7,10,W,ML,0.505,480,100,1014,0.017,68.1,0,0,0,0,0,0
02/10/2022,00:00:00,717143,7,605,N,ML,0.325,480,100,764,0.013,68.5,0,0,0,0,0,0
02/10/2022,00:00:00,717146,7,10,E,ML,0.505,480,100,1337,0.0215,67.1,0,0,0,0,0,0
02/10/2022,00:00:00,717148,7,10,E,HV,0.505,120,100,47,0.0023,65,0,0,0,0,0,0
02/10/2022,00:00:00,717150,7,10,W,ML,0.256,600,100,1470,0.0225,76.9,0,0,0,0,0,0
02/10/2022,00:00:00,717152,7,10,E,ML,0.44,480,100,898,0.0151,69.7,0,0,0,0,0,0
02/10/2022,00:00:00,717154,7,10,W,ML,0.32,600,100,1019,0.014,72.3,0,0,0,0,0,0
02/10/2022,00:00:00,717155,7,10,E,ML,0.59,0,0,1466,0.0398,61.5,0,0,0,0,0,0.3
02/10/2022,00:00:00,717156,7,10,E,ML,0.66,0,0,1521,0.0331,64.5,0,0,0,0,0,0
02/10/2022,00:00:00,717157,7,10,W,ML,0.66,0,0,1497,0.0268,68.4,0,0,0,0,0,0
02/10/2022,00:00:00,717158,7,10,E,HV,1.01,0,0,167,0.007,65.1,0,0,0,0,0,0
02/10/2022,00:00:00,717160,7,10,W,ML,0.455,120,25,1352,0.0459,64.2,0,0,0,0,0,0
02/10/2022,00:00:00,717162,7,10,W,ML,0.305,480,100,1018,0.0197,67.4,0,0,0,0,0,0
02/10/2022,00:00:00,717165,7,10,E,ML,0.25,120,25,1186,0.0318,64.5,0,0,0,0,0,0.1
02/10/2022,00:00:00,717167,7,10,W,ML,0.145,480,100,987,0.0181,67.5,0,0,0,0,0,0
02/10/2022,00:00:00,717169,7,10,W,ML,0.49,480,0,1413,0.0451,62.3,0,0,0,0,0,0.2
02/10/2022,00:00:00,717171,7,10,W,ML,0.595,240,50,1238,0.0293,64.1,0,0,0,0,0,0.1
02/10/2022,00:00:00,717174,7,10,E,ML,0.75,120,25,613,0.02,64.1,0,0,0,0,0,0
02/10/2022,00:00:00,717176,7,10,W,ML,0.45,0,0,1523,0.0435,63.3,0,0,0,0,0,0.1
02/10/2022,00:00:00,717179,7,10,E,ML,0.45,120,25,484,0.0155,65.3,0,0,0,0,0,0
02/10/2022,00:00:00,717185,7,10,E,ML,0.3,240,50,754,0.0234,60.9,0,0,0,0.1,0.2,0.2
02/10/2022,00:00:00,717187,7,10,W,ML,0.275,240,50,1296,0.0357,62.9,0,0,0,0,0.1,0.1
02/10/2022,00:00:00,717190,7,10,E,ML,0.27,240,50,789,0.0248,63,0,0,0,0,0.1,0.1
02/10/2022,00:00:00,717192,7,10,W,ML,0.27,240,50,1300,0.0329,64.7,0,0,0,0,0,0
02/10/2022,00:00:00,717195,7,10,E,ML,0.332,240,50,1147,0.0311,61.5,0,0,0,0,0.1,0.2
02/10/2022,00:00:00,717196,7,10,W,ML,0.314,360,25,1384,0.0379,63.5,0,0,0,0,0,0.1
02/10/2022,00:00:00,717198,7,10,E,ML,0.27,120,25,1358,0.0378,61.9,0,0,0,0,0.1,0.1
02/10/2022,00:00:00,717200,7,10,W,ML,0.295,240,50,1288,0.0329,64.4,0,0,0,0,0,0
02/10/2022,00:00:00,717202,7,10,W,ML,0.26,479,0,1555,0.0429,63.3,0,0,0,0,0,0.1
02/10/2022,00:00:00,717205,7,10,E,ML,0.545,480,0,1493,0.04,63.6,0,0,0,0,0,0.1
02/10/2022,00:00:00,717207,7,10,W,ML,0.245,480,0,2263,0.0338,69.5,0,0,0,0,0,0
02/10/2022,00:00:00,717209,7,10,W,ML,0.275,99,0,2263,0.0338,69.5,0,0,0,0,0,0
02/10/2022,00:00:00,717211,7,10,W,ML,0.235,437,0,1790,0.0253,71.2,0,0,0,0,0,0
02/10/2022,00:00:00,717214,7,10,E,ML,0.43,598,40,1303,0.0283,66.3,0,0,0,0,0,0.1
02/10/2022,00:00:00,717216,7,10,W,ML,0.41,0,0,1257,0.029,64.4,0,0,0,0,0,0
02/10/2022,00:00:00,717219,7,10,E,ML,0.33,600,80,1212,0.0183,68.5,0,0,0,0,0,0.1
02/10/2022,00:00:00,717220,7,10,W,ML,0.33,480,25,1455,0.021,67.3,0,0,0,0,0,0
02/10/2022,00:00:00,717224,7,10,W,ML,0.255,449,0,1277,0.0286,64.4,0,0,0,0,0,0
02/10/2022,00:00:00,717226,7,10,W,ML,0.65,480,0,1420,0.0336,67.5,0,0,0,0,0,0
02/10/2022,00:00:00,717235,7,10,W,ML,0.58,0,0,1482,0.0422,67.1,0,0,0,0,0,0
02/10/2022,00:00:00,717236,7,10,E,ML,1.03,0,0,2172,0.0395,63.1,0,0,0,0,0,0.3
02/10/2022,00:00:00,717238,7,10,W,ML,0.77,240,0,2219,0.0481,71.2,0,0,0,0,0,0
02/10/2022,00:00:00,717240,7,10,W,ML,0.545,960,100,1840,0.0292,73.6,0,0,0,0,0,0
02/10/2022,00:00:00,717241,7,10,E,ML,0.685,960,100,1557,0.0313,62.9,0,0,0,0.1,0.4,1
02/10/2022,00:00:00,717243,7,10,E,ML,0.46,479,100,1320,0.0282,66.1,0,0,0,0,0.1,0.2
02/10/2022,00:00:00,717245,7,10,W,ML,0.655,600,0,1498,0.0421,64.9,0,0,0,0,0,0
02/10/2022,00:00:00,717246,7,10,W,ML,0.47,478,100,1117,0.0254,69,0,0,0,0,0,0
02/10/2022,00:00:00,717247,7,10,E,ML,0.471,479,100,1266,0.0276,65.9,0,0,0,0,0.1,0.3
02/10/2022,00:00:00,717249,7,10,W,ML,0.427,479,100,1056,0.0273,69.3,0,0,0,0,0,0
02/10/2022,00:00:00,717251,7,10,E,ML,0.468,480,0,1235,0.0378,60.8,0,0,0,0,0.1,0.4
02/10/2022,00:00:00,717252,7,10,W,ML,0.278,479,100,1076,0.0251,68.8,0,0,0,0,0,0
02/10/2022,00:00:00,717254,7,10,E,ML,0.595,479,100,1133,0.026,66.8,0,0,0,0,0,0.1
02/10/2022,00:00:00,717257,7,10,E,ML,0.335,478,100,1000,0.0238,64.9,0,0,0,0,0,0.1
02/10/2022,00:00:00,717258,7,10,W,ML,0.48,478,100,957,0.0218,69.1,0,0,0,0,0,0
02/10/2022,00:00:00,717260,7,10,E,ML,0.48,478,100,1106,0.0321,62,0,0,0,0.2,0.4,0.6
02/10/2022,00:00:00,717262,7,60,E,ML,0.934,0,0,1498,0.0268,68.5,0,0,0,0,0,0
02/10/2022,00:00:00,717263,7,60,W,ML,0.625,0,0,1279,0.0206,68.7,0,0,0,0,0,0
02/10/2022,00:00:00,717264,7,60,E,ML,0.525,0,0,862,0.0128,69.5,0,0,0,0,0,0
02/10/2022,00:00:00,717265,7,60,E,ML,0.45,0,0,1502,0.0268,69.1,0,0,0,0,0,0
02/10/2022,00:00:00,717266,7,60,W,ML,0.495,0,0,1279,0.0206,68.7,0,0,0,0,0,0
02/10/2022,00:00:00,717268,7,60,E,ML,0.515,0,0,2264,0.0338,70.2,0,0,0,0,0,0
02/10/2022,00:00:00,717269,7,60,W,ML,0.47,0,0,1502,0.0268,69.1,0,0,0,0,0,0
02/10/2022,00:00:00,717270,7,60,W,ML,0.44,0,0,168,0.007,65.1,0,0,0,0,0,0
02/10/2022,00:00:00,717273,7,60,E,ML,0.382,0,0,2280,0.0323,70.5,0,0,0,0,0,0
02/10/2022,00:00:00,717274,7,60,W,ML,0.365,0,0,1500,0.0268,68.8,0,0,0,0,0,0
02/10/2022,00:00:00,717277,7,60,W,ML,0.295,0,0,1502,0.0268,69.1,0,0,0,0,0,0
02/10/2022,00:00:00,717279,7,60,E,ML,0.293,0,0,2282,0.0323,70.2,0,0,0,0,0,0
02/10/2022,00:00:00,717281,7,60,W,ML,0.445,0,0,994,0.017,69.3,0,0,0,0,0,0.1
02/10/2022,00:00:00,717282,7,60,W,ML,0.15,0,0,1502,0.0268,69.1,0,0,0,0,0,0
02/10/2022,00:00:00,717285,7,60,E,ML,0.155,0,0,1357,0.0422,63,0,0,0,0,0,0
02/10/2022,00:00:00,717288,7,60,W,ML,0.3,0,0,1502,0.0268,69.1,0,0,0,0,0,0
02/10/2022,00:00:00,717290,7,60,E,ML,0.23,480,100,872,0.0185,66,0,0,0,0,0,0.1
02/10/2022,00:00:00,717292,7,60,E,ML,0.383,0,0,1497,0.0268,68.4,0,0,0,0,0,0
02/10/2022,00:00:00,717294,7,60,W,ML,0.383,0,0,1502,0.0268,69.1,0,0,0,0,0,0
02/10/2022,00:00:00,717296,7,60,E,ML,0.305,0,0,1497,0.0268,68.4,0,0,0,0,0,0
02/10/2022,00:00:00,717298,7,60,W,ML,0.27,0,0,1502,0.0268,69.1,0,0,0,0,0,0
02/10/2022,00:00:00,717300,7,60,W,ML,0.355,0,0,3052,0.0736,63.3,0,0,0,0,0,0.2
02/10/2022,00:00:00,717301,7,60,E,ML,0.335,0,0,2264,0.0338,70.2,0,0,0,0,0,0
02/10/2022,00:00:00,717303,7,60,E,ML,0.325,0,0,1671,0.0378,67.3,0,0,0,0,0,0
02/10/2022,00:00:00,717306,7,60,W,ML,0.38,597,100,2999,0.0553,63.6,0,0,0,0,0.1,0.5
02/10/2022,00:00:00,717308,7,60,E,ML,0.235,529,60,1529,0.0273,68.8,0,0,0,0,0,0
02/10/2022,00:00:00,717312,7,60,E,ML,0.485,595,60,1573,0.0444,65.5,0.2,0.3,0.3,0.4,0.5,0.6
02/10/2022,00:00:00,717315,7,60,W,ML,0.485,599,20,1596,0.0305,69,0,0,0,0,0,0
02/10/2022,00:00:00,717316,7,60,W,ML,0.55,0,0,1357,0.0415,70.5,0,0,0,0,0,0
02/10/2022,00:00:00,717318,7,60,E,ML,0.55,0,0,1502,0.0268,69.1,0,0,0,0,0,0
02/10/2022,00:00:00,717320,7,60,W,ML,0.246,0,0,1891,0.031,69.7,0,0,0,0,0,0
02/10/2022,00:00:00,717322,7,60,E,ML,0.36,0,0,1365,0.0451,59.7,0,0,0,0,0.2,0.5
02/10/2022,00:00:00,717324,7,60,W,ML,0.58,0,0,1756,0.0518,64.2,0,0,0,0,0,0.1
02/10/2022,00:00:00,717328,7,60,E,ML,0.325,0,0,1497,0.0268,68.4,0,0,0,0,0,0
02/10/2022,00:00:00,717330,7,60,W,ML,0.3,0,0,1294,0.0386,64.8,0,0,0,0,0,0
02/10/2022,00:00:00,717332,7,60,E,ML,0.37,0,0,1497,0.0268,68.4,0,0,0,0,0,0
02/10/2022,00:00:00,717334,7,60,E,ML,0.205,0,0,1497,0.0268,68.4,0,0,0,0,0,0
02/10/2022,00:00:00,717337,7,60,W,ML,0.29,0,0,1497,0.0268,68.4,0,0,0,0,0,0
02/10/2022,00:00:00,717339,7,60,W,ML,0.51,0,0,1497,0.0268,68.4,0,0,0,0,0,0
02/10/2022,00:00:00,717340,7,60,E,ML,0.555,479,100,1392,0.0338,69.2,0,0,0,0,0,0
02/10/2022,00:00:00,717342,7,60,W,ML,0.515,0,0,1497,0.0268,68.4,0,0,0,0,0,0
02/10/2022,00:00:00,717343,7,60,E,ML,0.24,0,0,1750,0.0507,63.2,0,0,0,0,0,0.1
02/10/2022,00:00:00,717346,7,60,E,ML,0.315,479,100,1399,0.0396,68.3,0,0,0,0,0,0
02/10/2022,00:00:00,717350,7,60,W,ML,0.33,0,0,1794,0.0542,65.6,0,0,0,0,0,0.1
02/10/2022,00:00:00,717352,7,60,E,ML,0.31,0,0,1189,0.0291,63.6,0,0,0,0,0,0.1
02/10/2022,00:00:00,717355,7,60,W,ML,0.65,0,0,1771,0.0448,67,0,0,0,0,0,0.1
02/10/2022,00:00:00,717357,7,60,E,ML,0.345,0,0,1093,0.0383,63.2,0,0,0,0,0,0.1
02/10/2022,00:00:00,717358,7,60,E,ML,0.42,0,0,1980,0.0794,64.2,0,0,0,0,0,0.1
02/10/2022,00:00:00,717361,7,60,W,ML,0.26,0,0,168,0.007,65.1,0,0,0,0,0,0
02/10/2022,00:00:00,717365,7,91,W,ML,0.495,360,100,748,0.0223,62.7,0,0,0,0,0.1,0.2
02/10/2022,00:00:00,717367,7,91,E,ML,0.495,595,60,1380,0.0217,66.3,0,0,0,0,0,0.1
02/10/2022,00:00:00,717368,7,91,W,ML,0.485,29,31,994,0.0253,63.4,0,0,0,0,0,0.1
02/10/2022,00:00:00,717369,7,91,E,ML,0.325,480,100,1159,0.0149,67,0,0,0,0,0,0
02/10/2022,00:00:00,717373,7,91,E,ML,0.42,480,100,1071,0.0215,67.8,0,0,0,0,0,0.1
02/10/2022,00:00:00,717374,7,91,W,ML,0.415,480,100,947,0.0173,65.3,0,0,0,0,0.1,0.1
02/10/2022,00:00:00,717375,7,91,W,ML,0.385,480,100,1050,0.0186,63.9,0,0,0,0,0.1,0.2
02/10/2022,00:00:00,717376,7,91,E,ML,0.385,480,100,1080,0.0215,66.6,0,0,0,0,0,0.1
02/10/2022,00:00:00,717378,7,91,W,ML,0.545,474,100,735,0.0167,63.9,0,0,0,0,0.1,0.2
02/10/2022,00:00:00,717379,7,91,E,ML,0.545,421,75,1356,0.0191,68.2,0,0,0,0,0,0
02/10/2022,00:00:00,717380,7,91,W,ML,0.515,480,100,894,0.0199,67.1,0,0,0,0,0,0
02/10/2022,00:00:00,717381,7,91,E,ML,0.51,480,100,1461,0.029,68.7,0,0,0,0,0,0.1
02/10/2022,00:00:00,717383,7,91,E,ML,0.405,480,100,1013,0.0114,66.7,0,0,0,0,0,0
02/10/2022,00:00:00,717384,7,91,W,ML,0.405,360,100,560,0.0122,65.8,0,0,0,0,0,0.1
02/10/2022,00:00:00,717385,7,91,E,HV,0.685,0,0,167,0.007,65.1,0,0,0,0,0,0
02/10/2022,00:00:00,717387,7,91,E,ML,0.45,476,100,1434,0.0309,67.2,0,0,0,0,0,0.1
02/10/2022,00:00:00,717388,7,91,W,ML,0.45,477,100,814,0.016,68.5,0,0,0,0,0,0
02/10/2022,00:00:00,717390,7,91,E,ML,0.65,600,100,1300,0.0193,70.1,0,0,0,0,0,0
02/10/2022,00:00:00,717392,7,91,W,ML,0.585,360,100,538,0.0139,67.2,0,0,0,0,0,0
02/10/2022,00:00:00,717393,7,91,E,ML,0.585,360,100,810,0.0223,68,0,0,0,0,0,0
02/10/2022,00:00:00,717394,7,91,W,HV,1.44,120,100,9,4e-4,65,0,0,0,0,0,0
02/10/2022,00:00:00,717396,7,91,E,ML,0.395,600,100,1439,0.0279,67.9,0,0,0,0,0,0.1
02/10/2022,00:00:00,717397,7,91,W,ML,0.395,480,100,676,0.0137,65.5,0,0,0,0,0,0
02/10/2022,00:00:00,717399,7,91,W,ML,0.47,600,60,1450,0.0247,66,0,0,0,0,0,0.1
02/10/2022,00:00:00,717400,7,91,W,HV,0.865,120,100,12,5e-4,64.9,0,0,0,0,0,0
02/10/2022,00:00:00,717402,7,91,E,ML,0.56,211,81,15309,0.1422,73.3,0,0,0,0,0.2,0.8
02/10/2022,00:00:00,717404,7,91,W,ML,0.495,538,72,1374,0.0252,57,0.5,0.9,1.1,1.4,1.8,2
02/10/2022,00:00:00,717406,7,91,E,ML,0.475,480,100,1435,0.0349,66.9,0,0,0,0,0.1,0.3
02/10/2022,00:00:00,717410,7,91,W,ML,0.52,480,100,1379,0.0279,60,0,0,0,0.3,0.8,1.3
02/10/2022,00:00:00,717412,7,91,W,HV,0.52,120,100,14,8e-4,65,0,0,0,0,0,0
02/10/2022,00:00:00,717413,7,91,W,ML,0.325,480,100,1307,0.0248,67.5,0,0,0,0,0,0
02/10/2022,00:00:00,717416,7,91,W,ML,0.335,480,75,1169,0.0296,66.8,0,0,0,0,0,0
02/10/2022,00:00:00,717417,7,91,W,HV,0.335,120,100,15,8e-4,65.1,0,0,0,0,0,0
02/10/2022,00:00:00,717418,7,91,E,ML,0.315,480,75,1528,0.0449,62.9,0,0,0,0,0.1,0.2
02/10/2022,00:00:00,717419,7,91,E,HV,0.505,120,0,167,0.007,65.1,0,0,0,0,0,0
02/10/2022,00:00:00,717420,7,91,E,ML,0.37,600,100,1381,0.0271,68.4,0,0,0,0,0,0
02/10/2022,00:00:00,717421,7,91,W,ML,0.445,480,100,1209,0.0252,68.3,0,0,0,0,0,0
02/10/2022,00:00:00,717422,7,91,E,HV,0.37,120,100,14,8e-4,65,0,0,0,0,0,0
02/10/2022,00:00:00,717424,7,91,W,ML,0.27,480,100,1286,0.03,67.2,0,0,0,0,0,0
02/10/2022,00:00:00,717426,7,91,E,ML,0.34,600,100,1432,0.0312,68.9,0,0,0,0,0,0
02/10/2022,00:00:00,717428,7,91,W,ML,0.42,472,75,1401,0.0403,64.4,0,0,0.1,0.1,0.2,0.3
02/10/2022,00:00:00,717429,7,91,W,HV,0.42,120,100,18,8e-4,64.9,0,0,0,0,0,0
02/10/2022,00:00:00,717431,7,91,E,ML,0.42,480,100,1680,0.0371,65.9,0,0,0,0,0.1,0.3
02/10/2022,00:00:00,717433,7,91,W,ML,0.27,480,100,1345,0.0299,68.3,0,0,0,0,0,0
02/10/2022,00:00:00,717434,7,91,E,ML,0.29,480,100,1556,0.0352,65,0,0,0,0,0.1,0.3
02/10/2022,00:00:00,717435,7,91,W,ML,0.245,480,100,1294,0.0279,66.5,0,0,0,0,0,0.1
02/10/2022,00:00:00,717436,7,91,E,ML,0.28,480,100,1648,0.0376,64.9,0,0,0,0,0,0.1
02/10/2022,00:00:00,717438,7,91,W,ML,0.28,447,75,1326,0.0242,66.7,0,0,0,0,0,0
02/10/2022,00:00:00,717439,7,91,E,ML,0.285,480,75,1574,0.0398,67.8,0,0,0,0,0,0.1
02/10/2022,00:00:00,717440,7,91,W,ML,0.35,360,75,1219,0.023,66.3,0,0,0,0,0,0.1
02/10/2022,00:00:00,717441,7,91,E,ML,0.32,480,0,1815,0.0454,64.3,0,0,0,0,0,0
02/10/2022,00:00:00,717442,7,91,W,ML,0.6,471,75,1241,0.022,67.8,0,0,0,0,0,0
02/10/2022,00:00:00,717443,7,91,E,ML,0.6,480,100,1393,0.0291,70.3,0,0,0,0,0,0
02/10/2022,00:00:00,717445,7,101,N,ML,0.571,0,0,1889,0.031,69,0,0,0,0,0,0
02/10/2022,00:00:00,717446,7,101,S,ML,0.36,0,0,1886,0.0373,67.9,0,0,0,0,0,0
02/10/2022,00:00:00,717447,7,101,N,ML,0.43,0,0,1497,0.0268,68.4,0,0,0,0,0,0
02/10/2022,00:00:00,717450,7,101,S,ML,0.47,0,0,1886,0.0373,67.9,0,0,0,0,0,0
02/10/2022,00:00:00,717452,7,101,N,ML,0.45,0,0,1889,0.031,69,0,0,0,0,0,0
02/10/2022,00:00:00,717453,7,101,S,ML,0.46,0,0,2475,0.0377,68.5,0,0,0,0,0,0
02/10/2022,00:00:00,717456,7,101,N,ML,0.29,0,0,1497,0.0268,68.4,0,0,0,0,0,0
02/10/2022,00:00:00,717458,7,101,S,ML,0.445,0,0,2475,0.0377,68.5,0,0,0,0,0,0
02/10/2022,00:00:00,717459,7,101,N,ML,0.29,0,0,1497,0.0268,68.4,0,0,0,0,0,0
02/10/2022,00:00:00,717460,7,101,N,ML,0.35,0,0,1497,0.0268,68.4,0,0,0,0,0,0
02/10/2022,00:00:00,717461,7,101,S,ML,0.35,0,0,1886,0.0373,67.9,0,0,0,0,0,0
02/10/2022,00:00:00,717462,7,101,S,ML,0.405,0,0,1886,0.0373,67.9,0,0,0,0,0,0
02/10/2022,00:00:00,717463,7,101,N,ML,0.405,0,0,1497,0.0268,68.4,0,0,0,0,0,0
02/10/2022,00:00:00,717465,7,101,N,ML,0.31,0,0,1497,0.0268,68.4,0,0,0,0,0,0
02/10/2022,00:00:00,717466,7,101,S,ML,0.31,0,0,1886,0.0373,67.9,0,0,0,0,0,0
02/10/2022,00:00:00,717468,7,101,S,ML,0.23,0,0,1886,0.0373,67.9,0,0,0,0,0,0
02/10/2022,00:00:00,717469,7,101,N,ML,0.235,0,0,1497,0.0268,68.4,0,0,0,0,0,0
02/10/2022,00:00:00,717472,7,101,S,ML,0.2,0,0,168,0.007,65.1,0,0,0,0,0,0
02/10/2022,00:00:00,717473,7,101,N,ML,0.2,0,0,1497,0.0268,68.4,0,0,0,0,0,0
02/10/2022,00:00:00,717479,7,101,S,ML,0.385,0,0,168,0.007,65.1,0,0,0,0,0,0
02/10/2022,00:00:00,717480,7,101,N,ML,0.6,0,0,1497,0.0268,68.4,0,0,0,0,0,0
02/10/2022,00:00:00,717481,7,101,S,ML,0.355,0,0,168,0.007,65.1,0,0,0,0,0,0
02/10/2022,00:00:00,717483,7,101,N,ML,0.45,0,0,2264,0.0338,70.2,0,0,0,0,0,0
02/10/2022,00:00:00,717484,7,101,S,ML,0.45,0,0,1497,0.0268,68.4,0,0,0,0,0,0
02/10/2022,00:00:00,717486,7,101,S,ML,0.4,0,0,2264,0.0338,70.2,0,0,0,0,0,0
02/10/2022,00:00:00,717488,7,101,S,ML,0.35,0,0,1502,0.0268,69.1,0,0,0,0,0,0
02/10/2022,00:00:00,717489,7,101,S,ML,0.565,0,0,2264,0.0338,70.2,0,0,0,0,0,0
02/10/2022,00:00:00,717490,7,101,S,ML,0.5,0,0,1502,0.0268,69.1,0,0,0,0,0,0
