Timestamp,Station,District,Route,Direction of Travel,Lane Type,Station Length,Samples,% Observed,Total Flow,Avg Occupancy,Avg Speed,Delay (V_t=35),Delay (V_t=40),Delay (V_t=45),Delay (V_t=50),Delay (V_t=55),Delay (V_t=60)
02/01/2022 00:00:00,716258,7,60,W,OR,,0,0,,,,,,,,,
02/01/2022 00:00:00,716259,7,60,E,OR,,120,100,54.0,0.0029,,,,,,,
02/01/2022 00:00:00,716260,7,60,W,OR,,0,0,,,,,,,,,
02/01/2022 00:00:00,716261,7,60,E,OR,,0,0,,,,,,,,,
02/01/2022 00:00:00,716262,7,60,W,OR,,0,0,,,,,,,,,
02/01/2022 00:00:00,716263,7,60,E,OR,,0,0,,,,,,,,,
02/01/2022 00:00:00,716264,7,60,E,OR,,0,0,,,,,,,,,
02/01/2022 00:00:00,716265,7,60,E,ML,0.405,454,75,1793.0,0.0512,67.4,0.0,0.0,0.0,0.0,0.0,0.1
02/01/2022 00:00:00,716267,7,60,W,OR,,0,0,,,,,,,,,
02/01/2022 00:00:00,716268,7,60,E,OR,,0,0,,,,,,,,,
02/01/2022 00:00:00,716269,7,60,W,OR,,0,0,,,,,,,,,
02/01/2022 00:00:00,716270,7,60,E,OR,,0,0,,,,,,,,,
02/01/2022 00:00:00,716271,7,71,S,ML,1.218,0,0,366.0,0.0461,64.1,0.0,0.0,0.0,0.1,0.2,0.2
02/01/2022 00:00:00,716272,7,91,E,ML,0.333,0,0,261.0,0.0165,64.7,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716273,7,91,E,ML,0.525,336,100,389.0,0.012,64.6,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716274,7,91,W,OR,,114,100,41.0,0.0041,,,,,,,
02/01/2022 00:00:00,716275,7,91,E,OR,,114,100,67.0,0.0135,,,,,,,
02/01/2022 00:00:00,716276,7,91,W,OR,,114,100,58.0,0.0095,,,,,,,
02/01/2022 00:00:00,716279,7,91,W,OR,,114,100,113.0,0.0119,,,,,,,
02/01/2022 00:00:00,716281,7,91,E,OR,,113,100,139.0,0.0133,,,,,,,
02/01/2022 00:00:00,716282,7,91,W,OR,,114,100,127.0,0.0116,,,,,,,
02/01/2022 00:00:00,716283,7,91,E,OR,,113,100,252.0,0.0208,,,,,,,
02/01/2022 00:00:00,716284,7,91,W,OR,,114,100,135.0,0.0128,,,,,,,
02/01/2022 00:00:00,716285,7,91,E,OR,,0,0,,,,,,,,,
02/01/2022 00:00:00,716287,7,91,E,OR,,114,100,51.0,0.0103,,,,,,,
02/01/2022 00:00:00,716289,7,91,W,OR,,0,0,,,,,,,,,
02/01/2022 00:00:00,716290,7,91,E,OR,,0,0,,,,,,,,,
02/01/2022 00:00:00,716292,7,91,W,OR,,114,100,27.0,0.0022,,,,,,,
02/01/2022 00:00:00,716294,7,91,E,OR,,114,100,46.0,0.0054,,,,,,,
02/01/2022 00:00:00,716295,7,91,W,ML,0.405,570,100,1164.0,0.0189,68.0,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716296,7,91,E,ML,0.53,437,60,3127.0,0.0364,69.6,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716297,7,91,W,OR,,114,100,88.0,0.0132,,,,,,,
02/01/2022 00:00:00,716298,7,91,E,OR,,114,100,57.0,0.0073,,,,,,,
02/01/2022 00:00:00,716299,7,91,W,OR,,114,100,95.0,0.0113,,,,,,,
02/01/2022 00:00:00,716300,7,91,E,OR,,114,100,47.0,0.0058,,,,,,,
02/01/2022 00:00:00,716301,7,91,W,OR,,114,100,86.0,0.009,,,,,,,
02/01/2022 00:00:00,716302,7,91,E,OR,,114,100,40.0,0.0041,,,,,,,
02/01/2022 00:00:00,716303,7,91,W,OR,,114,100,41.0,0.0052,,,,,,,
02/01/2022 00:00:00,716304,7,91,E,OR,,114,100,24.0,0.0054,,,,,,,
02/01/2022 00:00:00,716305,7,91,W,OR,,114,100,68.0,0.0092,,,,,,,
02/01/2022 00:00:00,716306,7,91,E,OR,,114,100,44.0,0.0061,,,,,,,
02/01/2022 00:00:00,716307,7,91,E,OR,,107,100,5.0,0.0072,,,,,,,
02/01/2022 00:00:00,716309,7,91,E,OR,,114,100,0.0,0.0,,,,,,,
02/01/2022 00:00:00,716310,7,91,W,OR,,114,100,139.0,0.0053,,,,,,,
02/01/2022 00:00:00,716311,7,91,W,ML,0.52,570,0,2010.0,0.0476,62.3,0.0,0.0,0.0,0.0,0.0,0.2
02/01/2022 00:00:00,716312,7,91,E,ML,0.52,0,0,1555.0,0.0439,53.8,0.0,0.0,0.2,0.7,1.1,1.9
02/01/2022 00:00:00,716313,7,91,E,ML,0.575,0,0,932.0,0.0206,66.5,0.0,0.0,0.0,0.0,0.0,0.1
02/01/2022 00:00:00,716314,7,91,W,ML,0.575,0,0,1385.0,0.0247,68.1,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716315,7,91,E,OR,,114,100,14.0,0.002,,,,,,,
02/01/2022 00:00:00,716316,7,91,W,OR,,114,100,23.0,0.0022,,,,,,,
02/01/2022 00:00:00,716317,7,91,W,OR,,114,100,36.0,0.0072,,,,,,,
02/01/2022 00:00:00,716318,7,91,E,OR,,0,0,,,,,,,,,
02/01/2022 00:00:00,716319,7,91,E,OR,,114,100,13.0,0.0022,,,,,,,
02/01/2022 00:00:00,716320,7,91,W,OR,,0,0,,,,,,,,,
02/01/2022 00:00:00,716321,7,91,E,OR,,114,100,10.0,0.0011,,,,,,,
02/01/2022 00:00:00,716322,7,91,W,OR,,114,100,12.0,0.0024,,,,,,,
02/01/2022 00:00:00,716323,7,91,W,OR,,114,100,79.0,0.007,,,,,,,
02/01/2022 00:00:00,716325,7,91,W,OR,,114,100,38.0,0.0026,,,,,,,
02/01/2022 00:00:00,716328,7,101,S,ML,0.365,0,0,2025.0,0.0307,69.3,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716330,7,101,N,OR,,0,0,,,,,,,,,
02/01/2022 00:00:00,716331,7,101,S,ML,0.355,0,0,1716.0,0.0339,67.5,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716332,7,101,S,OR,,0,0,,,,,,,,,
02/01/2022 00:00:00,716333,7,101,N,OR,,0,0,,,,,,,,,
02/01/2022 00:00:00,716334,7,101,N,OR,,0,0,,,,,,,,,
02/01/2022 00:00:00,716335,7,101,S,OR,,0,0,,,,,,,,,
02/01/2022 00:00:00,716336,7,101,S,OR,,0,0,,,,,,,,,
02/01/2022 00:00:00,716337,7,101,N,ML,0.46,0,0,1385.0,0.0247,68.1,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716338,7,57,S,OR,,119,100,37.0,0.0036,,,,,,,
02/01/2022 00:00:00,716339,7,101,S,ML,0.525,0,0,2220.0,0.0339,68.4,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716340,7,101,N,OR,,0,0,,,,,,,,,
02/01/2022 00:00:00,716341,7,101,S,OR,,0,0,,,,,,,,,
02/01/2022 00:00:00,716342,7,101,N,OR,,0,0,,,,,,,,,
02/01/2022 00:00:00,716343,7,101,S,FR,,0,0,,,,,,,,,
02/01/2022 00:00:00,716344,7,101,S,OR,,0,0,,,,,,,,,
02/01/2022 00:00:00,716345,7,101,N,FR,,0,0,,,,,,,,,
02/01/2022 00:00:00,716346,7,101,N,OR,,0,0,,,,,,,,,
02/01/2022 00:00:00,716347,7,101,S,FR,,0,0,,,,,,,,,
02/01/2022 00:00:00,716348,7,101,S,OR,,0,0,,,,,,,,,
02/01/2022 00:00:00,716349,7,101,S,OR,,0,0,,,,,,,,,
02/01/2022 00:00:00,716351,7,101,S,OR,,0,0,,,,,,,,,
02/01/2022 00:00:00,716352,7,101,N,OR,,0,0,,,,,,,,,
02/01/2022 00:00:00,716353,7,101,S,OR,,0,0,,,,,,,,,
02/01/2022 00:00:00,716355,7,101,N,OR,,0,0,,,,,,,,,
02/01/2022 00:00:00,716356,7,101,S,OR,,0,0,,,,,,,,,
02/01/2022 00:00:00,716358,7,101,S,OR,,0,0,,,,,,,,,
02/01/2022 00:00:00,716359,7,101,N,ML,0.565,478,100,1475.0,0.0167,72.2,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716360,7,101,S,OR,,0,0,,,,,,,,,
02/01/2022 00:00:00,716362,7,101,S,OR,,0,0,,,,,,,,,
02/01/2022 00:00:00,716363,7,101,N,OR,,0,0,,,,,,,,,
02/01/2022 00:00:00,716364,7,101,N,OR,,0,0,,,,,,,,,
02/01/2022 00:00:00,716365,7,101,S,OR,,0,0,,,,,,,,,
02/01/2022 00:00:00,716366,7,101,S,OR,,114,0,,,,,,,,,
02/01/2022 00:00:00,716367,7,101,N,OR,,114,100,85.0,0.0065,,,,,,,
02/01/2022 00:00:00,716368,7,101,S,OR,,113,100,70.0,0.0066,,,,,,,
02/01/2022 00:00:00,716369,7,101,N,OR,,114,100,122.0,0.01,,,,,,,
02/01/2022 00:00:00,716370,7,101,S,OR,,0,0,,,,,,,,,
02/01/2022 00:00:00,716371,7,101,N,OR,,0,0,,,,,,,,,
02/01/2022 00:00:00,716372,7,101,N,OR,,114,0,,,,,,,,,
02/01/2022 00:00:00,716373,7,101,S,OR,,114,0,,,,,,,,,
02/01/2022 00:00:00,716374,7,101,N,OR,,114,0,,,,,,,,,
02/01/2022 00:00:00,716375,7,101,S,OR,,114,0,,,,,,,,,
02/01/2022 00:00:00,716376,7,101,N,OR,,114,0,,,,,,,,,
02/01/2022 00:00:00,716377,7,101,S,OR,,114,0,,,,,,,,,
02/01/2022 00:00:00,716378,7,101,N,OR,,114,0,,,,,,,,,
02/01/2022 00:00:00,716379,7,101,S,OR,,114,0,,,,,,,,,
02/01/2022 00:00:00,716380,7,101,N,OR,,114,0,,,,,,,,,
02/01/2022 00:00:00,716381,7,101,S,OR,,0,0,,,,,,,,,
02/01/2022 00:00:00,716382,7,101,S,OR,,114,0,,,,,,,,,
02/01/2022 00:00:00,716383,7,101,S,OR,,114,0,,,,,,,,,
02/01/2022 00:00:00,716384,7,101,N,OR,,114,0,,,,,,,,,
02/01/2022 00:00:00,716385,7,101,S,OR,,114,0,,,,,,,,,
02/01/2022 00:00:00,716386,7,101,N,OR,,114,0,,,,,,,,,
02/01/2022 00:00:00,716387,7,101,S,OR,,114,0,,,,,,,,,
02/01/2022 00:00:00,716388,7,101,N,OR,,114,0,,,,,,,,,
02/01/2022 00:00:00,716389,7,101,S,OR,,114,0,,,,,,,,,
02/01/2022 00:00:00,716390,7,101,S,ML,0.79,364,75,683.0,0.0206,67.9,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716391,7,101,S,ML,0.76,456,100,687.0,0.0181,67.0,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716392,7,101,S,ML,0.6,452,100,526.0,0.0144,68.2,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716395,7,101,S,OR,,114,0,,,,,,,,,
02/01/2022 00:00:00,716397,7,101,N,OR,,114,0,,,,,,,,,
02/01/2022 00:00:00,716399,7,101,S,OR,,114,100,29.0,0.0025,,,,,,,
02/01/2022 00:00:00,716400,7,101,S,OR,,114,0,,,,,,,,,
02/01/2022 00:00:00,716402,7,105,W,ML,0.75,0,0,1384.0,0.0247,68.2,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716403,7,105,E,OR,,114,0,,,,,,,,,
02/01/2022 00:00:00,716404,7,105,W,ML,0.35,342,0,1384.0,0.0247,68.2,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716405,7,105,W,ML,0.45,0,0,1385.0,0.0247,68.1,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716406,7,105,E,OR,,0,0,,,,,,,,,
02/01/2022 00:00:00,716407,7,105,W,ML,0.65,114,0,1200.0,0.0367,64.8,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716409,7,105,W,ML,0.75,309,33,683.0,0.0168,64.9,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716410,7,105,E,OR,,0,0,,,,,,,,,
02/01/2022 00:00:00,716411,7,105,W,OR,,0,0,,,,,,,,,
02/01/2022 00:00:00,716412,7,105,E,OR,,0,0,,,,,,,,,
02/01/2022 00:00:00,716413,7,105,W,ML,0.6,0,0,1860.0,0.0466,63.8,0.0,0.0,0.0,0.0,0.0,0.1
02/01/2022 00:00:00,716414,7,105,E,ML,0.5,0,0,1385.0,0.0247,68.1,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716415,7,105,W,OR,,114,100,37.0,0.0027,,,,,,,
02/01/2022 00:00:00,716416,7,105,E,OR,,0,0,,,,,,,,,
02/01/2022 00:00:00,716417,7,105,W,OR,,0,0,,,,,,,,,
02/01/2022 00:00:00,716418,7,105,E,OR,,0,0,,,,,,,,,
02/01/2022 00:00:00,716419,7,105,E,ML,0.55,0,0,1385.0,0.0247,68.1,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716420,7,105,W,ML,0.6,0,0,1385.0,0.0247,68.1,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716421,7,105,E,ML,0.55,0,0,1385.0,0.0247,68.1,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716422,7,105,W,ML,0.5,0,0,1587.0,0.0499,63.2,0.0,0.0,0.0,0.0,0.0,0.1
02/01/2022 00:00:00,716423,7,105,W,OR,,114,100,102.0,0.0068,,,,,,,
02/01/2022 00:00:00,716424,7,105,E,ML,0.6,0,0,148.0,0.0064,65.7,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716426,7,105,W,ML,0.495,0,0,1163.0,0.019,67.8,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716427,7,105,E,ML,0.32,0,0,1384.0,0.0247,68.2,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716428,7,105,W,ML,0.55,0,0,149.0,0.0064,65.0,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716430,7,105,E,FF,,0,0,,,,,,,,,
02/01/2022 00:00:00,716431,7,105,E,ML,0.3,0,0,1385.0,0.0247,68.1,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716432,7,105,W,HV,0.3,0,0,149.0,0.0064,65.1,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716433,7,105,E,ML,0.3,0,0,1385.0,0.0247,68.1,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716434,7,105,W,ML,0.3,0,0,1385.0,0.0247,68.1,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716435,7,105,W,OR,,0,0,,,,,,,,,
02/01/2022 00:00:00,716436,7,105,E,OR,,0,0,,,,,,,,,
02/01/2022 00:00:00,716437,7,105,W,ML,0.65,342,67,1197.0,0.0299,66.2,0.0,0.0,0.0,0.0,0.0,0.1
02/01/2022 00:00:00,716438,7,105,E,OR,,114,100,13.0,0.0007,,,,,,,
02/01/2022 00:00:00,716439,7,105,W,OR,,0,0,,,,,,,,,
02/01/2022 00:00:00,716440,7,105,E,ML,0.6,0,0,1517.0,0.0906,49.2,0.0,0.2,0.7,1.5,2.4,3.5
02/01/2022 00:00:00,716441,7,105,W,ML,0.4,0,0,149.0,0.0064,65.0,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716442,7,105,E,ML,0.6,0,0,1384.0,0.0247,68.2,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716443,7,105,W,ML,0.45,0,0,149.0,0.0064,65.0,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716444,7,105,W,OR,,0,0,,,,,,,,,
02/01/2022 00:00:00,716445,7,105,W,OR,,0,0,,,,,,,,,
02/01/2022 00:00:00,716446,7,105,E,OR,,0,0,,,,,,,,,
02/01/2022 00:00:00,716447,7,105,E,OR,,0,0,,,,,,,,,
02/01/2022 00:00:00,716448,7,105,W,ML,0.5,0,0,1384.0,0.0247,68.2,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716449,7,105,E,ML,0.65,0,0,150.0,0.0064,65.1,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716450,7,105,W,ML,0.455,0,0,1482.0,0.0131,69.7,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716451,7,105,W,FF,,0,0,,,,,,,,,
02/01/2022 00:00:00,716452,7,105,W,FF,,0,0,,,,,,,,,
02/01/2022 00:00:00,716453,7,105,E,ML,0.305,0,0,3246.0,0.0426,68.7,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716454,7,105,W,OR,,0,0,,,,,,,,,
02/01/2022 00:00:00,716455,7,105,W,OR,,0,0,,,,,,,,,
02/01/2022 00:00:00,716456,7,105,E,ML,0.47,0,0,3247.0,0.0426,69.3,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716457,7,105,W,ML,0.55,0,0,148.0,0.0064,65.7,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716458,7,105,E,OR,,0,0,,,,,,,,,
02/01/2022 00:00:00,716459,7,105,W,ML,0.45,0,0,149.0,0.0064,65.0,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716460,7,105,E,ML,0.4,0,0,1384.0,0.0247,68.2,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716461,7,105,W,ML,0.35,0,0,1273.0,0.0318,65.7,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716462,7,105,E,OR,,0,0,,,,,,,,,
02/01/2022 00:00:00,716463,7,105,W,OR,,0,0,,,,,,,,,
02/01/2022 00:00:00,716464,7,105,E,OR,,0,0,,,,,,,,,
02/01/2022 00:00:00,716466,7,105,E,ML,0.45,0,0,1384.0,0.0247,68.2,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716467,7,105,W,OR,,0,0,,,,,,,,,
02/01/2022 00:00:00,716468,7,105,E,OR,,0,0,,,,,,,,,
02/01/2022 00:00:00,716470,7,105,E,ML,0.665,360,50,2246.0,0.0724,70.0,0.0,0.0,0.0,0.0,0.0,0.1
02/01/2022 00:00:00,716471,7,105,W,ML,0.55,0,0,150.0,0.0064,65.1,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716473,7,110,N,OR,,0,0,,,,,,,,,
02/01/2022 00:00:00,716474,7,110,N,OR,,120,0,,,,,,,,,
02/01/2022 00:00:00,716475,7,110,N,OR,,0,0,,,,,,,,,
02/01/2022 00:00:00,716476,7,110,N,OR,,0,0,,,,,,,,,
02/01/2022 00:00:00,716477,7,110,N,OR,,0,0,,,,,,,,,
02/01/2022 00:00:00,716478,7,110,N,OR,,0,0,,,,,,,,,
02/01/2022 00:00:00,716479,7,110,N,OR,,0,0,,,,,,,,,
02/01/2022 00:00:00,716480,7,110,N,OR,,114,100,65.0,0.0098,,,,,,,
02/01/2022 00:00:00,716481,7,110,S,ML,0.67,0,0,149.0,0.0064,65.0,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716482,7,110,N,FF,,228,100,508.0,0.009,,,,,,,
02/01/2022 00:00:00,716484,7,110,N,ML,0.77,0,0,1802.0,0.0372,66.3,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716485,7,110,S,ML,0.555,0,0,1215.0,0.0262,69.3,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716486,7,110,N,OR,,0,0,,,,,,,,,
02/01/2022 00:00:00,716487,7,110,S,OR,,0,0,,,,,,,,,
02/01/2022 00:00:00,716488,7,110,S,OR,,0,0,,,,,,,,,
02/01/2022 00:00:00,716489,7,110,N,OR,,0,0,,,,,,,,,
02/01/2022 00:00:00,716490,7,110,N,ML,0.445,0,0,1208.0,0.0259,69.8,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716491,7,110,S,ML,0.515,0,0,1208.0,0.0259,69.8,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716492,7,110,S,OR,,0,0,,,,,,,,,
02/01/2022 00:00:00,716493,7,110,N,OR,,0,0,,,,,,,,,
02/01/2022 00:00:00,716494,7,110,S,ML,0.32,0,0,987.0,0.0133,70.9,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716495,7,110,N,ML,0.27,0,0,1489.0,0.021,70.2,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716496,7,110,N,OR,,0,0,,,,,,,,,
02/01/2022 00:00:00,716498,7,110,N,OR,,0,0,,,,,,,,,
02/01/2022 00:00:00,716499,7,110,N,ML,0.39,570,0,2032.0,0.0307,70.0,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716500,7,110,S,ML,0.795,684,50,2224.0,0.0302,66.9,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716501,7,110,N,OR,,0,0,,,,,,,,,
02/01/2022 00:00:00,716502,7,110,S,OR,,0,0,,,,,,,,,
02/01/2022 00:00:00,716503,7,110,N,OR,,0,0,,,,,,,,,
02/01/2022 00:00:00,716504,7,110,S,OR,,0,0,,,,,,,,,
02/01/2022 00:00:00,716507,7,110,N,FR,,0,0,,,,,,,,,
02/01/2022 00:00:00,716508,7,110,N,OR,,0,0,,,,,,,,,
02/01/2022 00:00:00,716509,7,110,S,OR,,0,0,,,,,,,,,
02/01/2022 00:00:00,716510,7,110,S,OR,,0,0,,,,,,,,,
02/01/2022 00:00:00,716511,7,110,N,OR,,0,0,,,,,,,,,
02/01/2022 00:00:00,716512,7,110,N,OR,,0,0,,,,,,,,,
02/01/2022 00:00:00,716513,7,110,S,FR,,0,0,,,,,,,,,
02/01/2022 00:00:00,716514,7,110,S,OR,,0,0,,,,,,,,,
02/01/2022 00:00:00,716515,7,110,N,OR,,0,0,,,,,,,,,
02/01/2022 00:00:00,716516,7,110,S,OR,,0,0,,,,,,,,,
02/01/2022 00:00:00,716517,7,110,N,OR,,0,0,,,,,,,,,
02/01/2022 00:00:00,716518,7,110,N,OR,,0,0,,,,,,,,,
02/01/2022 00:00:00,716520,7,110,S,OR,,0,0,,,,,,,,,
02/01/2022 00:00:00,716521,7,110,S,OR,,0,0,,,,,,,,,
02/01/2022 00:00:00,716523,7,110,S,OR,,0,0,,,,,,,,,
02/01/2022 00:00:00,716524,7,110,S,OR,,0,0,,,,,,,,,
02/01/2022 00:00:00,716526,7,110,S,OR,,0,0,,,,,,,,,
02/01/2022 00:00:00,716527,7,118,W,OR,,113,100,31.0,0.0029,,,,,,,
02/01/2022 00:00:00,716528,7,118,E,OR,,114,100,94.0,0.0078,,,,,,,
02/01/2022 00:00:00,716529,7,118,E,OR,,114,100,129.0,0.0133,,,,,,,
02/01/2022 00:00:00,716530,7,118,W,OR,,111,100,39.0,0.0041,,,,,,,
02/01/2022 00:00:00,716531,7,118,W,OR,,114,100,22.0,0.0018,,,,,,,
02/01/2022 00:00:00,716532,7,118,E,OR,,113,100,118.0,0.0093,,,,,,,
02/01/2022 00:00:00,716533,7,118,W,OR,,114,100,22.0,0.0016,,,,,,,
02/01/2022 00:00:00,716534,7,118,E,OR,,113,100,124.0,0.0088,,,,,,,
02/01/2022 00:00:00,716535,7,118,W,OR,,114,100,40.0,0.003,,,,,,,
02/01/2022 00:00:00,716536,7,118,E,OR,,114,100,34.0,0.0032,,,,,,,
02/01/2022 00:00:00,716537,7,118,E,OR,,113,100,33.0,0.0023,,,,,,,
02/01/2022 00:00:00,716538,7,118,E,OR,,114,100,49.0,0.0038,,,,,,,
02/01/2022 00:00:00,716540,7,118,W,OR,,114,100,9.0,0.0009,,,,,,,
02/01/2022 00:00:00,716541,7,118,E,HV,0.495,114,100,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716543,7,134,E,OR,,114,0,,,,,,,,,
02/01/2022 00:00:00,716544,7,134,W,OR,,110,100,74.0,0.0061,,,,,,,
02/01/2022 00:00:00,716545,7,134,W,OR,,0,0,,,,,,,,,
02/01/2022 00:00:00,716546,7,134,E,OR,,0,0,,,,,,,,,
02/01/2022 00:00:00,716547,7,134,W,OR,,0,0,,,,,,,,,
02/01/2022 00:00:00,716548,7,134,E,OR,,0,0,,,,,,,,,
02/01/2022 00:00:00,716550,7,134,W,OR,,0,0,,,,,,,,,
02/01/2022 00:00:00,716551,7,134,W,ML,0.556,0,0,150.0,0.0064,65.1,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716552,7,134,E,OR,,0,0,,,,,,,,,
02/01/2022 00:00:00,716553,7,134,E,OR,,114,0,,,,,,,,,
02/01/2022 00:00:00,716554,7,134,W,ML,0.355,228,0,1385.0,0.0247,68.1,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716555,7,134,W,OR,,0,0,,,,,,,,,
02/01/2022 00:00:00,716556,7,134,E,OR,,114,0,,,,,,,,,
02/01/2022 00:00:00,716557,7,134,W,OR,,0,0,,,,,,,,,
02/01/2022 00:00:00,716558,7,134,E,OR,,114,0,,,,,,,,,
02/01/2022 00:00:00,716559,7,134,E,OR,,114,0,,,,,,,,,
02/01/2022 00:00:00,716560,7,134,W,OR,,0,0,,,,,,,,,
02/01/2022 00:00:00,716561,7,134,E,OR,,0,0,,,,,,,,,
02/01/2022 00:00:00,716562,7,134,W,OR,,114,0,,,,,,,,,
02/01/2022 00:00:00,716563,7,134,E,OR,,0,0,,,,,,,,,
02/01/2022 00:00:00,716564,7,134,W,OR,,114,0,,,,,,,,,
02/01/2022 00:00:00,716565,7,134,E,OR,,114,0,,,,,,,,,
02/01/2022 00:00:00,716567,7,134,E,OR,,114,0,,,,,,,,,
02/01/2022 00:00:00,716568,7,170,S,OR,,0,0,,,,,,,,,
02/01/2022 00:00:00,716569,7,170,S,OR,,0,0,,,,,,,,,
02/01/2022 00:00:00,716570,7,170,S,OR,,0,0,,,,,,,,,
02/01/2022 00:00:00,716571,7,170,S,ML,1.16,0,0,150.0,0.0064,65.1,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716572,7,170,S,OR,,0,0,,,,,,,,,
02/01/2022 00:00:00,716573,7,170,S,ML,0.325,0,0,149.0,0.0064,65.0,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716574,7,170,S,OR,,0,0,,,,,,,,,
02/01/2022 00:00:00,716575,7,210,W,OR,,114,100,18.0,0.0015,,,,,,,
02/01/2022 00:00:00,716576,7,210,E,OR,,114,100,14.0,0.0012,,,,,,,
02/01/2022 00:00:00,716577,7,210,E,OR,,114,100,46.0,0.0047,,,,,,,
02/01/2022 00:00:00,716578,7,210,W,OR,,114,100,15.0,0.0018,,,,,,,
02/01/2022 00:00:00,716579,7,210,W,OR,,114,100,7.0,0.0006,,,,,,,
02/01/2022 00:00:00,716580,7,210,E,OR,,114,100,20.0,0.0017,,,,,,,
02/01/2022 00:00:00,716582,7,210,W,OR,,114,100,15.0,0.0015,,,,,,,
02/01/2022 00:00:00,716583,7,210,W,OR,,114,100,63.0,0.0071,,,,,,,
02/01/2022 00:00:00,716585,7,210,E,OR,,114,100,101.0,0.0074,,,,,,,
02/01/2022 00:00:00,716586,7,210,W,OR,,114,100,76.0,0.0074,,,,,,,
