date,time,Station,District,Route,Direction of Travel,Lane Type,Station Length,Samples,% Observed,Total Flow,Avg Occupancy,Avg Speed,Delay (V_t=35),Delay (V_t=40),Delay (V_t=45),Delay (V_t=50),Delay (V_t=55),Delay (V_t=60)
02/15/2022,00:00:00,717031,7,10,W,ML,0.25,0,0,1759,0.0288,69.5,0,0,0,0,0,0
02/15/2022,00:00:00,717032,7,10,E,ML,0.585,560,80,2926,0.0375,70.6,0,0,0,0,0,0
02/15/2022,00:00:00,717033,7,10,W,ML,0.515,559,80,1361,0.0159,70.4,0,0,0,0,0,0
02/15/2022,00:00:00,717035,7,10,E,ML,0.455,0,0,3119,0.044,65.9,0,0,0,0,0,0.1
02/15/2022,00:00:00,717036,7,10,W,ML,0.235,0,0,1762,0.0288,68.8,0,0,0,0,0,0
02/15/2022,00:00:00,717039,7,10,E,ML,0.43,0,0,1710,0.0339,68.2,0,0,0,0,0,0
02/15/2022,00:00:00,717040,7,10,W,ML,0.255,0,0,1385,0.0247,68.1,0,0,0,0,0,0
02/15/2022,00:00:00,717041,7,10,W,ML,0.29,0,0,1385,0.0247,68.1,0,0,0,0,0,0
02/15/2022,00:00:00,717042,7,10,E,ML,0.255,0,0,2220,0.0339,68.4,0,0,0,0,0,0
02/15/2022,00:00:00,717043,7,10,W,ML,0.21,0,0,1383,0.0247,68.8,0,0,0,0,0,0
02/15/2022,00:00:00,717045,7,10,W,ML,0.275,0,0,1389,0.0247,68.5,0,0,0,0,0,0
02/15/2022,00:00:00,717046,7,10,E,ML,0.145,0,0,2223,0.0339,69.1,0,0,0,0,0,0
02/15/2022,00:00:00,717047,7,10,W,ML,0.306,0,0,988,0.0343,63.1,0,0,0,0,0,0
02/15/2022,00:00:00,717049,7,10,W,ML,0.245,336,100,481,0.0095,67.6,0,0,0,0,0,0
02/15/2022,00:00:00,717052,7,10,W,ML,0.185,448,100,733,0.0128,68,0,0,0,0,0,0
02/15/2022,00:00:00,717055,7,10,W,ML,0.28,448,100,719,0.0123,67.9,0,0,0,0,0,0
02/15/2022,00:00:00,717056,7,10,W,HV,0.28,224,100,23,0.0012,64.9,0,0,0,0,0,0
02/15/2022,00:00:00,717059,7,10,E,ML,0.315,672,0,1553,0.0178,67.5,0,0,0,0,0,0
02/15/2022,00:00:00,717060,7,10,W,ML,0.38,672,0,1489,0.0293,64.7,0,0,0,0,0,0
02/15/2022,00:00:00,717065,7,10,W,ML,0.19,448,50,1004,0.0219,65,0,0,0,0,0,0
02/15/2022,00:00:00,717070,7,10,E,ML,0.25,448,100,1576,0.0233,70.6,0,0,0,0,0,0
02/15/2022,00:00:00,717071,7,10,W,ML,0.39,336,100,826,0.0195,67.9,0,0,0,0,0,0
02/15/2022,00:00:00,717073,7,10,W,ML,0.395,448,100,2849,0.2268,71.6,0,0,0,0,0,0
02/15/2022,00:00:00,717075,7,10,E,ML,0.32,448,100,1713,0.0228,70.7,0,0,0,0,0,0
02/15/2022,00:00:00,717077,7,10,E,ML,0.235,448,100,1740,0.0263,70.4,0,0,0,0,0,0
02/15/2022,00:00:00,717079,7,10,W,ML,0.28,448,100,1064,0.0162,69,0,0,0,0,0,0
02/15/2022,00:00:00,717081,7,10,W,ML,0.33,447,100,1130,0.023,69.2,0,0,0,0,0,0
02/15/2022,00:00:00,717083,7,10,E,ML,0.195,448,100,1748,0.0294,70.7,0,0,0,0,0,0
02/15/2022,00:00:00,717084,7,10,E,ML,0.37,448,100,1843,0.0275,70.6,0,0,0,0,0,0
02/15/2022,00:00:00,717087,7,10,W,ML,0.33,448,100,1074,0.0172,69.3,0,0,0,0,0,0
02/15/2022,00:00:00,717089,7,10,E,ML,0.325,448,100,1718,0.0265,70.4,0,0,0,0,0,0
02/15/2022,00:00:00,717091,7,10,W,ML,0.18,448,100,1076,0.0182,69.3,0,0,0,0,0,0
02/15/2022,00:00:00,717093,7,10,E,ML,0.275,448,100,1729,0.0264,71.4,0,0,0,0,0,0
02/15/2022,00:00:00,717095,7,10,W,ML,0.29,335,75,1026,0.0199,67.2,0,0,0,0,0,0
02/15/2022,00:00:00,717097,7,10,E,ML,0.245,4,4,2022,0.0251,66.2,0,0,0,0,0,0
02/15/2022,00:00:00,717099,7,134,W,ML,0.855,0,0,1385,0.0247,68.1,0,0,0,0,0,0
02/15/2022,00:00:00,717101,7,10,W,ML,0.235,448,100,1058,0.0183,69.4,0,0,0,0,0,0
02/15/2022,00:00:00,717105,7,10,E,ML,0.26,0,0,1340,0.0183,67.3,0,0,0,0,0,0
02/15/2022,00:00:00,717108,7,10,W,ML,0.25,448,100,1135,0.0214,68.7,0,0,0,0,0,0.1
02/15/2022,00:00:00,717110,7,10,E,ML,0.255,448,100,1697,0.0252,70.8,0,0,0,0,0,0
02/15/2022,00:00:00,717112,7,10,W,ML,0.265,0,0,1086,0.0275,65.5,0,0,0,0,0,0
02/15/2022,00:00:00,717114,7,10,E,ML,0.25,0,0,1569,0.046,66.5,0,0,0,0,0,0
02/15/2022,00:00:00,717116,7,10,W,ML,0.255,448,100,1131,0.0183,69.4,0,0,0,0,0,0
02/15/2022,00:00:00,717119,7,10,W,ML,0.246,0,0,1214,0.0246,64.7,0,0,0,0,0,0
02/15/2022,00:00:00,717121,7,10,W,ML,0.445,448,100,985,0.0153,67.8,0,0,0,0,0,0
02/15/2022,00:00:00,717123,7,10,E,ML,0.45,0,0,1781,0.0446,65.9,0,0,0,0,0,0
02/15/2022,00:00:00,717125,7,10,W,ML,0.309,0,0,1202,0.0212,64.1,0,0,0,0,0,0
02/15/2022,00:00:00,717127,7,10,E,ML,0.315,448,100,1560,0.0241,72.1,0,0,0,0,0,0
02/15/2022,00:00:00,717129,7,10,W,ML,0.17,448,100,1104,0.0178,69.1,0,0,0,0,0,0
02/15/2022,00:00:00,717131,7,10,E,ML,0.165,448,100,1546,0.0231,71.2,0,0,0,0,0,0
02/15/2022,00:00:00,717133,7,10,E,ML,0.445,0,0,1469,0.035,67.5,0,0,0,0,0,0
02/15/2022,00:00:00,717134,7,10,W,ML,0.36,0,0,1844,0.0479,65.1,0,0,0,0,0,0
02/15/2022,00:00:00,717135,7,10,W,ML,0.48,448,100,2461,0.0369,71.4,0,0,0,0,0,0
02/15/2022,00:00:00,717136,7,10,E,ML,0.485,560,0,1383,0.0247,68.8,0,0,0,0,0,0
02/15/2022,00:00:00,717139,7,10,W,ML,0.465,0,0,1798,0.0458,64.9,0,0,0,0,0,0.1
02/15/2022,00:00:00,717140,7,10,E,HV,0.554,0,0,149,0.0064,65.1,0,0,0,0,0,0
02/15/2022,00:00:00,717142,7,10,W,ML,0.505,448,100,1086,0.0179,68.5,0,0,0,0,0,0
02/15/2022,00:00:00,717143,7,605,N,ML,0.325,446,100,838,0.0146,68.6,0,0,0,0,0,0
02/15/2022,00:00:00,717146,7,10,E,ML,0.505,448,100,1454,0.0219,69.7,0,0,0,0,0,0
02/15/2022,00:00:00,717148,7,10,E,HV,0.505,112,100,56,0.0027,65,0,0,0,0,0,0
02/15/2022,00:00:00,717150,7,10,W,ML,0.256,560,100,1589,0.023,68.3,0,0,0,0,0,0
02/15/2022,00:00:00,717152,7,10,E,ML,0.44,448,100,944,0.0146,72.3,0,0,0,0,0,0
02/15/2022,00:00:00,717154,7,10,W,ML,0.32,560,100,1119,0.0151,72.1,0,0,0,0,0,0
02/15/2022,00:00:00,717155,7,10,E,ML,0.59,0,0,1504,0.0361,65.4,0,0,0,0,0,0
02/15/2022,00:00:00,717156,7,10,E,ML,0.66,0,0,1707,0.0346,64.1,0,0,0,0,0,0.1
02/15/2022,00:00:00,717157,7,10,W,ML,0.66,0,0,1385,0.0247,68.1,0,0,0,0,0,0
02/15/2022,00:00:00,717158,7,10,E,HV,1.01,0,0,149,0.0064,65.1,0,0,0,0,0,0
02/15/2022,00:00:00,717160,7,10,W,ML,0.455,120,25,1587,0.0484,65.6,0,0,0,0,0,0
02/15/2022,00:00:00,717162,7,10,W,ML,0.305,479,100,1280,0.0223,69.3,0,0,0,0,0,0
02/15/2022,00:00:00,717165,7,10,E,ML,0.25,120,25,1304,0.0295,67.7,0,0,0,0,0,0
02/15/2022,00:00:00,717167,7,10,W,ML,0.145,479,100,1272,0.0208,69.8,0,0,0,0,0,0
02/15/2022,00:00:00,717169,7,10,W,ML,0.49,448,0,1536,0.045,64.4,0,0,0,0,0,0.1
02/15/2022,00:00:00,717171,7,10,W,ML,0.595,224,50,1432,0.031,66.5,0,0,0,0,0,0
02/15/2022,00:00:00,717174,7,10,E,ML,0.75,111,25,1485,0.0359,60.6,0,0,0,0.1,0.3,0.8
02/15/2022,00:00:00,717176,7,10,W,ML,0.45,0,0,1886,0.0471,64.6,0,0,0,0,0,0.1
02/15/2022,00:00:00,717179,7,10,E,ML,0.45,112,25,1386,0.0309,64,0,0,0,0,0,0.1
02/15/2022,00:00:00,717185,7,10,E,ML,0.3,223,50,1449,0.0383,60.8,0,0.1,0.1,0.2,0.3,0.4
02/15/2022,00:00:00,717187,7,10,W,ML,0.275,224,50,1594,0.0366,67.4,0,0,0,0,0,0
02/15/2022,00:00:00,717190,7,10,E,ML,0.27,224,50,1430,0.033,66.1,0,0,0,0,0,0
02/15/2022,00:00:00,717192,7,10,W,ML,0.27,224,50,1591,0.0351,67.4,0,0,0,0,0,0
02/15/2022,00:00:00,717195,7,10,E,ML,0.332,224,50,1555,0.0342,68.7,0,0,0,0,0,0.1
02/15/2022,00:00:00,717196,7,10,W,ML,0.314,448,25,1663,0.0451,65.8,0,0,0,0.1,0.1,0.1
02/15/2022,00:00:00,717198,7,10,E,ML,0.27,112,25,1657,0.0392,66.9,0,0,0,0,0,0
02/15/2022,00:00:00,717200,7,10,W,ML,0.295,224,50,1560,0.0357,67.8,0,0,0,0,0,0
02/15/2022,00:00:00,717202,7,10,W,ML,0.26,448,0,1829,0.0472,65.2,0,0,0,0,0,0
02/15/2022,00:00:00,717205,7,10,E,ML,0.545,443,0,1679,0.0411,64.5,0,0,0,0,0,0.1
02/15/2022,00:00:00,717207,7,10,W,ML,0.245,448,0,2025,0.0307,69.3,0,0,0,0,0,0
02/15/2022,00:00:00,717209,7,10,W,ML,0.275,362,0,2025,0.0307,69.3,0,0,0,0,0,0
02/15/2022,00:00:00,717211,7,10,W,ML,0.235,448,0,1604,0.023,71,0,0,0,0,0,0
02/15/2022,00:00:00,717214,7,10,E,ML,0.43,560,40,1519,0.029,70.5,0,0,0,0,0,0
02/15/2022,00:00:00,717216,7,10,W,ML,0.41,362,0,1341,0.0296,64.5,0,0,0,0,0,0
02/15/2022,00:00:00,717219,7,10,E,ML,0.33,560,80,1487,0.0219,70.8,0,0,0,0,0,0
02/15/2022,00:00:00,717220,7,10,W,ML,0.33,441,25,1459,0.0206,67.2,0,0,0,0,0,0
02/15/2022,00:00:00,717224,7,10,W,ML,0.255,448,0,1361,0.0292,64.5,0,0,0,0,0,0
02/15/2022,00:00:00,717226,7,10,W,ML,0.65,0,0,1573,0.0348,67.9,0,0,0,0,0,0
02/15/2022,00:00:00,717235,7,10,W,ML,0.58,0,0,1701,0.0449,68.9,0,0,0,0,0,0
02/15/2022,00:00:00,717236,7,10,E,ML,1.03,0,0,2378,0.0418,63.3,0,0,0,0,0,0.2
02/15/2022,00:00:00,717238,7,10,W,ML,0.77,688,0,3807,0.0734,61.8,0,0,0,0,0,0.8
02/15/2022,00:00:00,717240,7,10,W,ML,0.545,927,100,3854,0.0634,67.7,0,0,0,0,0,0
02/15/2022,00:00:00,717241,7,10,E,ML,0.685,927,100,3506,0.0702,63.1,0,0,0.5,1.6,2.6,3.4
02/15/2022,00:00:00,717243,7,10,E,ML,0.46,480,100,1507,0.0284,71.6,0,0,0,0,0,0
02/15/2022,00:00:00,717245,7,10,W,ML,0.655,576,0,2195,0.055,63.3,0,0,0,0,0,0.2
02/15/2022,00:00:00,717246,7,10,W,ML,0.47,448,100,1513,0.0325,70.3,0,0,0,0,0,0
02/15/2022,00:00:00,717247,7,10,E,ML,0.471,448,100,1444,0.0278,71.4,0,0,0,0,0,0
02/15/2022,00:00:00,717249,7,10,W,ML,0.427,447,100,1459,0.0349,70.7,0,0,0,0,0,0
02/15/2022,00:00:00,717251,7,10,E,ML,0.468,448,0,1344,0.0386,65.4,0,0,0,0,0,0.1
02/15/2022,00:00:00,717252,7,10,W,ML,0.278,448,100,1483,0.0322,70.6,0,0,0,0,0,0
02/15/2022,00:00:00,717254,7,10,E,ML,0.595,447,100,1309,0.0261,71.2,0,0,0,0,0,0
02/15/2022,00:00:00,717257,7,10,E,ML,0.335,448,100,1117,0.0238,69.9,0,0,0,0,0,0
02/15/2022,00:00:00,717258,7,10,W,ML,0.48,444,100,1297,0.0276,71.4,0,0,0,0,0,0
02/15/2022,00:00:00,717260,7,10,E,ML,0.48,447,100,1290,0.0365,67,0,0,0,0,0,0.1
02/15/2022,00:00:00,717262,7,60,E,ML,0.934,0,0,1384,0.0247,68.2,0,0,0,0,0,0
02/15/2022,00:00:00,717263,7,60,W,ML,0.625,0,0,1164,0.019,68.5,0,0,0,0,0,0
02/15/2022,00:00:00,717264,7,60,E,ML,0.525,0,0,1383,0.0247,68.8,0,0,0,0,0,0
02/15/2022,00:00:00,717265,7,60,E,ML,0.45,0,0,1383,0.0247,68.8,0,0,0,0,0,0
02/15/2022,00:00:00,717266,7,60,W,ML,0.495,0,0,1164,0.019,68.5,0,0,0,0,0,0
02/15/2022,00:00:00,717268,7,60,E,ML,0.515,0,0,2032,0.0307,70,0,0,0,0,0,0
02/15/2022,00:00:00,717269,7,60,W,ML,0.47,0,0,1383,0.0247,68.8,0,0,0,0,0,0
02/15/2022,00:00:00,717270,7,60,W,ML,0.44,0,0,150,0.0064,65.1,0,0,0,0,0,0
02/15/2022,00:00:00,717273,7,60,E,ML,0.382,0,0,2067,0.0294,70.3,0,0,0,0,0,0
02/15/2022,00:00:00,717274,7,60,W,ML,0.365,0,0,1389,0.0247,68.5,0,0,0,0,0,0
02/15/2022,00:00:00,717277,7,60,W,ML,0.295,0,0,1383,0.0247,68.8,0,0,0,0,0,0
02/15/2022,00:00:00,717279,7,60,E,ML,0.293,0,0,2064,0.0294,70,0,0,0,0,0,0
02/15/2022,00:00:00,717281,7,60,W,ML,0.445,0,0,1383,0.0247,68.8,0,0,0,0,0,0
02/15/2022,00:00:00,717282,7,60,W,ML,0.15,0,0,1383,0.0247,68.8,0,0,0,0,0,0
02/15/2022,00:00:00,717285,7,60,E,ML,0.155,0,0,1448,0.0409,65,0,0,0,0,0,0
02/15/2022,00:00:00,717288,7,60,W,ML,0.3,0,0,1383,0.0247,68.8,0,0,0,0,0,0
02/15/2022,00:00:00,717290,7,60,E,ML,0.23,448,100,936,0.0169,69.6,0,0,0,0,0,0
02/15/2022,00:00:00,717292,7,60,E,ML,0.383,0,0,1385,0.0247,68.1,0,0,0,0,0,0
02/15/2022,00:00:00,717294,7,60,W,ML,0.383,0,0,1383,0.0247,68.8,0,0,0,0,0,0
02/15/2022,00:00:00,717296,7,60,E,ML,0.305,0,0,1385,0.0247,68.1,0,0,0,0,0,0
02/15/2022,00:00:00,717298,7,60,W,ML,0.27,0,0,1383,0.0247,68.8,0,0,0,0,0,0
02/15/2022,00:00:00,717300,7,60,W,ML,0.355,0,0,2667,0.0596,69.6,0,0,0,0,0,0
02/15/2022,00:00:00,717301,7,60,E,ML,0.335,0,0,2032,0.0307,70,0,0,0,0,0,0
02/15/2022,00:00:00,717303,7,60,E,ML,0.325,0,0,1803,0.0394,68.2,0,0,0,0,0,0
02/15/2022,00:00:00,717306,7,60,W,ML,0.38,552,100,2969,0.0462,73.7,0,0,0,0,0,0
02/15/2022,00:00:00,717308,7,60,E,ML,0.235,410,60,1695,0.0289,69.7,0,0,0,0,0,0
02/15/2022,00:00:00,717312,7,60,E,ML,0.485,558,80,1662,0.0306,73.3,0,0,0,0,0,0
02/15/2022,00:00:00,717315,7,60,W,ML,0.485,557,100,1205,0.0206,67.4,0,0,0,0,0.1,0.2
02/15/2022,00:00:00,717316,7,60,W,ML,0.55,0,0,1697,0.0444,67,0,0,0,0,0,0
02/15/2022,00:00:00,717318,7,60,E,ML,0.55,0,0,1383,0.0247,68.8,0,0,0,0,0,0
02/15/2022,00:00:00,717320,7,60,W,ML,0.246,0,0,1759,0.0288,69.5,0,0,0,0,0,0
02/15/2022,00:00:00,717322,7,60,E,ML,0.36,0,0,1413,0.044,65.4,0,0,0,0,0,0.1
02/15/2022,00:00:00,717324,7,60,W,ML,0.58,0,0,1780,0.0522,66.8,0,0,0,0,0,0
02/15/2022,00:00:00,717328,7,60,E,ML,0.325,0,0,1385,0.0247,68.1,0,0,0,0,0,0
02/15/2022,00:00:00,717330,7,60,W,ML,0.3,0,0,1274,0.0397,66,0,0,0,0,0,0
02/15/2022,00:00:00,717332,7,60,E,ML,0.37,0,0,1385,0.0247,68.1,0,0,0,0,0,0
02/15/2022,00:00:00,717334,7,60,E,ML,0.205,0,0,1385,0.0247,68.1,0,0,0,0,0,0
02/15/2022,00:00:00,717337,7,60,W,ML,0.29,0,0,1385,0.0247,68.1,0,0,0,0,0,0
02/15/2022,00:00:00,717339,7,60,W,ML,0.51,480,100,1128,0.0259,67.4,0,0,0,0,0,0.1
02/15/2022,00:00:00,717340,7,60,E,ML,0.555,479,100,1447,0.0366,67.2,0,0,0,0.1,0.1,0.2
02/15/2022,00:00:00,717342,7,60,W,ML,0.515,0,0,1151,0.0283,63.5,0,0,0,0,0,0.2
02/15/2022,00:00:00,717343,7,60,E,ML,0.24,480,100,1464,0.0343,63.3,0,0,0,0,0,0.1
02/15/2022,00:00:00,717346,7,60,E,ML,0.315,480,100,1532,0.0416,69.7,0,0,0,0,0,0
02/15/2022,00:00:00,717350,7,60,W,ML,0.33,478,100,979,0.0229,67.9,0,0,0,0,0,0
02/15/2022,00:00:00,717352,7,60,E,ML,0.31,471,75,1597,0.0405,64.5,0,0,0,0,0.1,0.2
02/15/2022,00:00:00,717355,7,60,W,ML,0.65,0,0,1895,0.0451,68.2,0,0,0,0,0,0
02/15/2022,00:00:00,717357,7,60,E,ML,0.345,0,0,1106,0.0388,64.3,0,0,0,0,0,0.1
02/15/2022,00:00:00,717358,7,60,E,ML,0.42,0,0,2253,0.0726,64.2,0,0,0,0,0,0.1
02/15/2022,00:00:00,717361,7,60,W,ML,0.26,0,0,150,0.0064,65.1,0,0,0,0,0,0
02/15/2022,00:00:00,717365,7,91,W,ML,0.495,321,100,969,0.0254,66.8,0,0,0,0,0,0
02/15/2022,00:00:00,717367,7,91,E,ML,0.495,549,100,990,0.0184,69.7,0,0,0,0,0.1,0.1
02/15/2022,00:00:00,717368,7,91,W,ML,0.485,43,23,1221,0.0313,61.5,0,0,0,0,0,0.2
02/15/2022,00:00:00,717369,7,91,E,ML,0.325,445,100,1035,0.0134,66.6,0,0,0,0,0,0
02/15/2022,00:00:00,717373,7,91,E,ML,0.42,448,100,964,0.0208,67.6,0,0,0.1,0.1,0.1,0.1
02/15/2022,00:00:00,717374,7,91,W,ML,0.415,448,100,1098,0.0191,66.2,0,0,0,0,0,0.1
02/15/2022,00:00:00,717375,7,91,W,ML,0.385,448,100,1222,0.0198,65.7,0,0,0,0,0,0.1
02/15/2022,00:00:00,717376,7,91,E,ML,0.385,448,100,931,0.0175,68,0,0,0,0,0,0
02/15/2022,00:00:00,717378,7,91,W,ML,0.545,448,100,880,0.0193,64.7,0,0,0,0,0.1,0.2
02/15/2022,00:00:00,717379,7,91,E,ML,0.545,357,75,1269,0.018,68.1,0,0,0,0,0,0
02/15/2022,00:00:00,717380,7,91,W,ML,0.515,448,100,1115,0.0257,68,0,0,0.1,0.1,0.1,0.2
02/15/2022,00:00:00,717381,7,91,E,ML,0.51,448,100,1336,0.0257,69.7,0,0,0,0,0,0.1
02/15/2022,00:00:00,717383,7,91,E,ML,0.405,448,100,924,0.0107,66.9,0,0,0,0,0,0
02/15/2022,00:00:00,717384,7,91,W,ML,0.405,336,100,795,0.0158,67,0,0,0,0,0,0
02/15/2022,00:00:00,717385,7,91,E,HV,0.685,0,0,149,0.0064,65.1,0,0,0,0,0,0
02/15/2022,00:00:00,717387,7,91,E,ML,0.45,444,100,1257,0.0264,67.7,0,0,0,0,0,0
02/15/2022,00:00:00,717388,7,91,W,ML,0.45,448,100,1100,0.0207,68.7,0,0,0,0,0.1,0.2
02/15/2022,00:00:00,717390,7,91,E,ML,0.65,540,100,1275,0.0189,70.6,0,0,0,0,0,0.1
02/15/2022,00:00:00,717392,7,91,W,ML,0.585,336,100,753,0.018,68.1,0,0,0,0,0,0
02/15/2022,00:00:00,717393,7,91,E,ML,0.585,336,100,702,0.0188,69.5,0,0,0,0,0,0
02/15/2022,00:00:00,717394,7,91,W,HV,1.44,112,100,32,0.0016,64.9,0,0,0,0,0,0
02/15/2022,00:00:00,717396,7,91,E,ML,0.395,560,100,1310,0.0241,70.3,0,0,0,0,0,0
02/15/2022,00:00:00,717397,7,91,W,ML,0.395,448,100,945,0.0176,66.3,0,0,0,0,0,0
02/15/2022,00:00:00,717399,7,91,W,ML,0.47,560,60,1763,0.0271,67,0,0,0,0,0,0.1
02/15/2022,00:00:00,717400,7,91,W,HV,0.865,112,100,34,0.0014,65.1,0,0,0,0,0,0
02/15/2022,00:00:00,717402,7,91,E,ML,0.56,57,50,10914,0.217,67.8,0,0,0.2,0.7,2,4.3
02/15/2022,00:00:00,717404,7,91,W,ML,0.495,560,100,1570,0.0226,68.4,0,0,0,0,0.1,0.3
02/15/2022,00:00:00,717406,7,91,E,ML,0.475,448,100,1369,0.0306,68.4,0,0,0,0,0.2,0.3
02/15/2022,00:00:00,717410,7,91,W,ML,0.52,448,100,1694,0.0343,68.1,0,0,0,0.1,0.1,0.2
02/15/2022,00:00:00,717412,7,91,W,HV,0.52,112,100,56,0.0031,65.1,0,0,0,0,0,0
02/15/2022,00:00:00,717413,7,91,W,ML,0.325,448,100,1682,0.0308,68.8,0,0,0,0,0,0
02/15/2022,00:00:00,717416,7,91,W,ML,0.335,448,100,1476,0.0302,69.6,0,0,0,0,0,0
02/15/2022,00:00:00,717417,7,91,W,HV,0.335,112,100,56,0.0033,65.1,0,0,0,0,0,0
02/15/2022,00:00:00,717418,7,91,E,ML,0.315,448,50,1575,0.0465,67.9,0,0,0,0,0,0
02/15/2022,00:00:00,717419,7,91,E,HV,0.505,112,0,149,0.0064,65.1,0,0,0,0,0,0
02/15/2022,00:00:00,717420,7,91,E,ML,0.37,558,100,1285,0.0242,70.8,0,0,0,0,0,0
02/15/2022,00:00:00,717421,7,91,W,ML,0.445,447,100,1549,0.0309,69.7,0,0,0,0,0,0
02/15/2022,00:00:00,717422,7,91,E,HV,0.37,112,100,21,0.0012,65,0,0,0,0,0,0
02/15/2022,00:00:00,717424,7,91,W,ML,0.27,448,100,1680,0.0376,70,0,0,0,0,0,0
02/15/2022,00:00:00,717426,7,91,E,ML,0.34,560,100,1299,0.0269,73.3,0,0,0,0,0,0
02/15/2022,00:00:00,717428,7,91,W,ML,0.42,448,75,1851,0.0427,67.6,0,0,0,0,0,0.1
02/15/2022,00:00:00,717429,7,91,W,HV,0.42,112,100,77,0.0032,65.1,0,0,0,0,0,0
02/15/2022,00:00:00,717431,7,91,E,ML,0.42,448,100,1870,0.0386,72.8,0,0,0,0,0,0
02/15/2022,00:00:00,717433,7,91,W,ML,0.27,441,100,1899,0.0444,68.6,0,0.1,0.1,0.2,0.2,0.3
02/15/2022,00:00:00,717434,7,91,E,ML,0.29,448,100,1573,0.0337,68.2,0,0,0,0,0,0
02/15/2022,00:00:00,717435,7,91,W,ML,0.245,447,100,1771,0.0336,70.1,0,0,0,0,0,0
02/15/2022,00:00:00,717436,7,91,E,ML,0.28,448,100,1656,0.0349,72.4,0,0,0,0,0,0
02/15/2022,00:00:00,717438,7,91,W,ML,0.28,433,75,1797,0.0308,67.6,0,0,0,0,0,0
02/15/2022,00:00:00,717439,7,91,E,ML,0.285,431,75,1321,0.0332,66,0,0,0,0,0,0.1
02/15/2022,00:00:00,717440,7,91,W,ML,0.35,336,75,1800,0.0312,65.9,0,0,0,0,0,0.2
02/15/2022,00:00:00,717441,7,91,E,ML,0.32,448,0,1776,0.0471,65,0,0,0,0,0,0
02/15/2022,00:00:00,717442,7,91,W,ML,0.6,448,75,1585,0.0285,67.9,0,0,0,0,0,0.1
02/15/2022,00:00:00,717443,7,91,E,ML,0.6,448,100,1424,0.0278,70.7,0,0,0,0,0,0
02/15/2022,00:00:00,717445,7,101,N,ML,0.571,0,0,1762,0.0288,68.8,0,0,0,0,0,0
02/15/2022,00:00:00,717446,7,101,S,ML,0.36,0,0,1716,0.0339,67.5,0,0,0,0,0,0
02/15/2022,00:00:00,717447,7,101,N,ML,0.43,0,0,1385,0.0247,68.1,0,0,0,0,0,0
02/15/2022,00:00:00,717450,7,101,S,ML,0.47,0,0,1716,0.0339,67.5,0,0,0,0,0,0
02/15/2022,00:00:00,717452,7,101,N,ML,0.45,0,0,1762,0.0288,68.8,0,0,0,0,0,0
02/15/2022,00:00:00,717453,7,101,S,ML,0.46,0,0,2220,0.0339,68.4,0,0,0,0,0,0
02/15/2022,00:00:00,717456,7,101,N,ML,0.29,0,0,1385,0.0247,68.1,0,0,0,0,0,0
02/15/2022,00:00:00,717458,7,101,S,ML,0.445,0,0,2220,0.0339,68.4,0,0,0,0,0,0
02/15/2022,00:00:00,717459,7,101,N,ML,0.29,0,0,1385,0.0247,68.1,0,0,0,0,0,0
02/15/2022,00:00:00,717460,7,101,N,ML,0.35,0,0,1385,0.0247,68.1,0,0,0,0,0,0
02/15/2022,00:00:00,717461,7,101,S,ML,0.35,0,0,1716,0.0339,67.5,0,0,0,0,0,0
02/15/2022,00:00:00,717462,7,101,S,ML,0.405,0,0,1716,0.0339,67.5,0,0,0,0,0,0
02/15/2022,00:00:00,717463,7,101,N,ML,0.405,0,0,1385,0.0247,68.1,0,0,0,0,0,0
02/15/2022,00:00:00,717465,7,101,N,ML,0.31,0,0,1385,0.0247,68.1,0,0,0,0,0,0
02/15/2022,00:00:00,717466,7,101,S,ML,0.31,0,0,1716,0.0339,67.5,0,0,0,0,0,0
02/15/2022,00:00:00,717468,7,101,S,ML,0.23,0,0,1716,0.0339,67.5,0,0,0,0,0,0
02/15/2022,00:00:00,717469,7,101,N,ML,0.235,0,0,1385,0.0247,68.1,0,0,0,0,0,0
02/15/2022,00:00:00,717472,7,101,S,ML,0.2,0,0,150,0.0064,65.1,0,0,0,0,0,0
02/15/2022,00:00:00,717473,7,101,N,ML,0.2,0,0,1385,0.0247,68.1,0,0,0,0,0,0
02/15/2022,00:00:00,717479,7,101,S,ML,0.385,0,0,150,0.0064,65.1,0,0,0,0,0,0
02/15/2022,00:00:00,717480,7,101,N,ML,0.6,0,0,1385,0.0247,68.1,0,0,0,0,0,0
02/15/2022,00:00:00,717481,7,101,S,ML,0.355,0,0,150,0.0064,65.1,0,0,0,0,0,0
02/15/2022,00:00:00,717483,7,101,N,ML,0.45,0,0,2032,0.0307,70,0,0,0,0,0,0
02/15/2022,00:00:00,717484,7,101,S,ML,0.45,0,0,1385,0.0247,68.1,0,0,0,0,0,0
02/15/2022,00:00:00,717486,7,101,S,ML,0.4,0,0,2032,0.0307,70,0,0,0,0,0,0
02/15/2022,00:00:00,717488,7,101,S,ML,0.35,0,0,1383,0.0247,68.8,0,0,0,0,0,0
02/15/2022,00:00:00,717489,7,101,S,ML,0.565,0,0,2032,0.0307,70,0,0,0,0,0,0
02/15/2022,00:00:00,717490,7,101,S,ML,0.5,0,0,1383,0.0247,68.8,0,0,0,0,0,0
02/15/2022,00:00:00,717491,7,101,N,ML,0.5,0,0,3152,0.0452,66.5,0,0,0,0,0,0
